# E(keV),beta sin absorb,rX sin absorb,20 micras,40 micras,60 micras,100 micras,,Area sin absorbente: 1.217e6
# 1,2,3,4,5,6,7,,
620.14,211.9301621373,0,16.9301621373,-1.0698378627,-2.0698378627,-0.3555521484,,
620.53,215.1720648549,0,15.1720648549,0.1720648549,-0.4343132772,-0.8279351451,,
620.92,176.7580972824,0,9.7580972824,1.7580972824,-0.8482808497,-1.2419027176,,
621.31,190.5860324275,0,21.5860324275,1.5860324275,-0.4139675725,-0.4139675725,,
621.7,184.1720648549,0,11.1720648549,0.1720648549,0.3529304586,-0.8279351451,,
622.09,200.1720648549,0,19.1720648549,1.1720648549,0.3529304586,-0.8279351451,,
622.48,191.5860324275,0,22.5860324275,0.5860324275,0.7668980311,-0.4139675725,,
622.87,185,0,19,1,0,0,,
623.26,177,0,21,2,0.3936218679,0,,
623.65,200.5860324275,0,17.5860324275,-0.4139675725,-0.0203457047,-0.4139675725,,
624.04,181.1720648549,0,13.1720648549,1.1720648549,-0.4343132772,-0.8279351451,,
624.43,183.5860324275,0,18.5860324275,1.5860324275,1.160519899,1.3003181417,,
624.82,190.5860324275,0,14.5860324275,0.5860324275,0.3732761632,1.3003181417,,
625.21,185.7580972824,0,5.7580972824,1.7580972824,-0.4546589819,2.186668711,,
625.6,175.7580972824,0,9.7580972824,-0.2419027176,-0.8482808497,0.4723829967,,
625.99,187.7580972824,0,9.7580972824,4.7580972824,-0.061037114,0.4723829967,,
626.38,171.1720648549,0,7.1720648549,0.1720648549,-0.4343132772,0.8863505692,,
626.77,181.5860324275,0,15.5860324275,-0.4139675725,0.7668980311,-0.4139675725,,
627.16,175.5860324275,0,14.5860324275,0.5860324275,-0.0203457047,3.014603856,,
627.55,179.5860324275,0,13.5860324275,-0.4139675725,0.7668980311,-0.4139675725,,
627.94,155.5860324275,0,15.5860324275,-0.4139675725,-0.0203457047,-0.4139675725,,
628.33,192.5860324275,0,12.5860324275,0.5860324275,0.3732761632,1.3003181417,,
628.72,149.1720648549,0,8.1720648549,2.1720648549,-0.4343132772,-0.8279351451,,
629.11,177.1720648549,0,11.1720648549,0.1720648549,-0.4343132772,-0.8279351451,,
629.5,173,0,8,2,0.7872437358,0,,
629.89,166.5860324275,0,13.5860324275,1.5860324275,-0.0203457047,-0.4139675725,,
630.28,148.1720648549,0,14.1720648549,1.1720648549,-0.0406914093,-0.8279351451,,
630.67,152,0,6,2,1.1808656036,1.7142857143,,
631.06,158.5860324275,0,23.5860324275,-0.4139675725,1.160519899,1.3003181417,,
631.45,191.5860324275,0,10.5860324275,-0.4139675725,-0.0203457047,3.014603856,,
631.84,157.1720648549,0,10.1720648549,0.1720648549,1.5337960622,-0.8279351451,,
632.23,138.7580972824,0,8.7580972824,-1.2419027176,-0.4546589819,2.186668711,,
632.62,137.5860324275,0,16.5860324275,-0.4139675725,-0.0203457047,1.3003181417,,
633.01,168.5860324275,0,16.5860324275,0.5860324275,-0.0203457047,-0.4139675725,,
633.4,156.7580972824,0,14.7580972824,-1.2419027176,0.7262066218,0.4723829967,,
633.79,149.5860324275,0,18.5860324275,-0.4139675725,1.160519899,-0.4139675725,,
634.18,144.3441297098,0,14.3441297098,1.3441297098,-0.4750046865,1.7727011384,,
634.57,138.3441297098,0,15.3441297098,-1.6558702902,-1.2622484223,-1.6558702902,,
634.96,146.9301621373,0,4.9301621373,-2.0698378627,-1.2825941269,-2.0698378627,,
635.35,149.5860324275,0,13.5860324275,-0.4139675725,0.3732761632,1.3003181417,,
635.74,122.5860324275,0,7.5860324275,1.5860324275,0.3732761632,-0.4139675725,,
636.13,150.7580972824,0,9.7580972824,-1.2419027176,-0.8482808497,-1.2419027176,,
636.52,131.1720648549,0,12.1720648549,1.1720648549,-0.0406914093,0.8863505692,,
636.91,144.5860324275,0,11.5860324275,-0.4139675725,1.160519899,-0.4139675725,,
637.3,133.5860324275,0,7.5860324275,0.5860324275,1.160519899,-0.4139675725,,
637.69,147.5860324275,0,14.5860324275,0.5860324275,-0.4139675725,-0.4139675725,,
638.08,130.5860324275,0,9.5860324275,-0.4139675725,0.3732761632,-0.4139675725,,
638.47,124.1720648549,0,10.1720648549,0.1720648549,0.3529304586,-0.8279351451,,
638.86,125,0,7,1,1.1808656036,0,,
639.25,140.7580972824,0,8.7580972824,-0.2419027176,-0.4546589819,2.186668711,,
639.64,113.7580972824,0,3.7580972824,-0.2419027176,-0.4546589819,0.4723829967,,
640.03,110.5161945648,0,10.5161945648,-1.4838054352,-1.6965616995,-2.4838054352,,
640.42,110.1720648549,0,3.1720648549,-0.8279351451,0.3529304586,0.8863505692,,
640.81,120.7580972824,0,6.7580972824,-1.2419027176,-0.4546589819,-1.2419027176,,
641.2,130.7580972824,0,13.7580972824,0.7580972824,-0.8482808497,0.4723829967,,
641.59,124,0,10,1,0.3936218679,0,,
641.98,140.7580972824,0,3.7580972824,0.7580972824,-0.8482808497,-1.2419027176,,
642.37,113.3441297098,0,7.3441297098,-0.6558702902,-1.2622484223,-1.6558702902,,
642.76,102.1720648549,0,3.1720648549,-0.8279351451,-0.0406914093,0.8863505692,,
643.15,123,0,7,2,1.9681093394,0,,
643.54,86,0,7,1,1.9681093394,5.1428571429,,
643.93,119.5860324275,0,12.5860324275,0.5860324275,0.7668980311,-0.4139675725,,
644.32,130.5860324275,0,1.5860324275,-0.4139675725,-0.0203457047,-0.4139675725,,
644.71,102,0,9,3,0.3936218679,1.7142857143,,
645.1,134.7580972824,0,6.7580972824,-0.2419027176,-0.8482808497,-1.2419027176,,
645.49,86.7580972824,0,9.7580972824,1.7580972824,-0.4546589819,-1.2419027176,,
645.88,121.1720648549,0,10.1720648549,-0.8279351451,-0.0406914093,0.8863505692,,
646.27,118.1720648549,0,3.1720648549,-0.8279351451,0.3529304586,0.8863505692,,
646.66,95.3441297098,0,2.3441297098,-0.6558702902,-0.4750046865,0.0584154241,,
647.05,96.3441297098,0,5.3441297098,0.3441297098,-0.0813828186,-1.6558702902,,
647.44,87,0,4,1,0.7872437358,0,,
647.83,94.1720648549,0,9.1720648549,0.1720648549,-0.0406914093,-0.8279351451,,
648.22,111.5860324275,0,8.5860324275,0.5860324275,-0.0203457047,1.3003181417,,
648.61,104,0,5,0,0,0,,
649,98.5860324275,0,1.5860324275,-0.4139675725,-0.0203457047,3.014603856,,
649.39,117.1720648549,0,8.1720648549,0.1720648549,-0.8279351451,0.8863505692,,
649.78,86.1720648549,0,1.1720648549,0.1720648549,-0.0406914093,0.8863505692,,
650.17,99,0,2,1,0.7872437358,0,,
650.56,98.5860324275,0,2.5860324275,1.5860324275,0.7668980311,-0.4139675725,,
650.95,77.1720648549,0,2.1720648549,0.1720648549,-0.8279351451,0.8863505692,,
651.34,83.5860324275,0,3.5860324275,0.5860324275,-0.4139675725,1.3003181417,,
651.73,82.1720648549,0,4.1720648549,-0.8279351451,0.3529304586,-0.8279351451,,
652.12,69.3441297098,0,0.3441297098,-0.6558702902,-0.4750046865,-1.6558702902,,
652.51,84.7580972824,0,-0.2419027176,-0.2419027176,-0.4546589819,0.4723829967,,
652.9,85.3441297098,0,6.3441297098,0.3441297098,-1.6558702902,0.0584154241,,
653.29,94.1720648549,0,3.1720648549,-0.8279351451,-0.4343132772,0.8863505692,,
653.68,92.1720648549,0,1.1720648549,-0.8279351451,-0.4343132772,0.8863505692,,
654.07,86.5860324275,0,4.5860324275,-0.4139675725,-0.4139675725,-0.4139675725,,
654.46,90.5860324275,0,1.5860324275,1.5860324275,1.160519899,-0.4139675725,,
654.85,92,0,6,1,0.3936218679,0,,
655.24,78.1720648549,0,1.1720648549,0.1720648549,-0.4343132772,-0.8279351451,,
655.63,69.1720648549,0,0.1720648549,0.1720648549,-0.0406914093,-0.8279351451,,
656.02,70,0,4,0,1.1808656036,1.7142857143,,
656.41,85.1720648549,0,3.1720648549,-0.8279351451,-0.4343132772,0.8863505692,,
656.8,82.7580972824,0,4.7580972824,-1.2419027176,-0.061037114,-1.2419027176,,
657.19,79.1720648549,0,2.1720648549,0.1720648549,-0.4343132772,-0.8279351451,,
657.58,64.1720648549,0,0.1720648549,-0.8279351451,0.7465523264,-0.8279351451,,
657.97,83,0,3,2,0.3936218679,0,,
658.36,69.1720648549,0,4.1720648549,-0.8279351451,-0.4343132772,0.8863505692,,
658.75,80,0,2,1,0,0,,
659.14,92,0,5,0,0.7872437358,0,,
659.53,63.7580972824,0,9.7580972824,0.7580972824,0.3325847539,-1.2419027176,,
659.92,66.5860324275,0,1.5860324275,1.5860324275,-0.0203457047,-0.4139675725,,
660.31,73.1720648549,0,4.1720648549,0.1720648549,-0.0406914093,-0.8279351451,,
660.7,69.5860324275,0,-0.4139675725,-0.4139675725,0.7668980311,1.3003181417,,
661.09,78.3441297098,0,0.3441297098,0.3441297098,-1.6558702902,0.0584154241,,
661.48,68,0,1,1,0.3936218679,0,,
661.87,61.5860324275,0,4.5860324275,0.5860324275,-0.0203457047,3.014603856,,
662.26,70.5860324275,0,2.5860324275,0.5860324275,-0.0203457047,-0.4139675725,,
662.65,57.5860324275,0,3.5860324275,2.5860324275,0.7668980311,-0.4139675725,,
663.04,55.7580972824,0,0.7580972824,1.7580972824,-0.4546589819,-1.2419027176,,
663.43,60.1720648549,0,4.1720648549,-0.8279351451,-0.0406914093,0.8863505692,,
663.82,59,0,2,2,0.3936218679,0,,
664.21,57,0,3,1,1.1808656036,0,,
664.6,68.1720648549,0,3.1720648549,0.1720648549,0.3529304586,2.6006362835,,
664.99,42.1720648549,0,-0.8279351451,1.1720648549,-0.4343132772,0.8863505692,,
665.38,53.7580972824,0,1.7580972824,-0.2419027176,-0.8482808497,2.186668711,,
665.77,68,0,3,2,0.7872437358,3.4285714286,,
666.16,56.7580972824,0,4.7580972824,1.7580972824,-0.8482808497,0.4723829967,,
666.55,52.5860324275,0,0.5860324275,3.5860324275,0.7668980311,-0.4139675725,,
666.94,43.9301621373,0,0.9301621373,-1.0698378627,-1.6762159948,-0.3555521484,,
667.33,44.1720648549,0,3.1720648549,-0.8279351451,0.3529304586,0.8863505692,,
667.72,47.7580972824,0,-0.2419027176,-1.2419027176,-0.8482808497,-1.2419027176,,
668.11,54.5161945648,0,-2.4838054352,-1.4838054352,-1.3029398316,-2.4838054352,,
668.5,47.5860324275,0,2.5860324275,-0.4139675725,0.7668980311,-0.4139675725,,
668.89,51,0,3,0,0.3936218679,0,,
669.28,59.5860324275,0,2.5860324275,-0.4139675725,1.5541417669,1.3003181417,,
669.67,49.5860324275,0,1.5860324275,1.5860324275,0.7668980311,-0.4139675725,,
670.06,42.5860324275,0,1.5860324275,-0.4139675725,0.7668980311,3.014603856,,
670.45,40.3441297098,0,0.3441297098,-0.6558702902,-0.0813828186,-1.6558702902,,
670.84,50.5860324275,0,1.5860324275,0.5860324275,0.3732761632,1.3003181417,,
671.23,43.5860324275,0,0.5860324275,0.5860324275,-0.4139675725,1.3003181417,,
671.62,47.5860324275,0,0.5860324275,0.5860324275,-0.4139675725,-0.4139675725,,
672.01,48.1720648549,0,0.1720648549,-0.8279351451,-0.0406914093,-0.8279351451,,
672.4,50,0,2,1,0.7872437358,0,,
672.79,36.5860324275,0,0.5860324275,0.5860324275,-0.0203457047,-0.4139675725,,
673.18,41.3441297098,0,1.3441297098,0.3441297098,-1.2622484223,-1.6558702902,,
673.57,32.5860324275,0,1.5860324275,0.5860324275,-0.0203457047,-0.4139675725,,
673.96,39.5860324275,0,0.5860324275,0.5860324275,-0.0203457047,-0.4139675725,,
674.35,38.1720648549,0,0.1720648549,1.1720648549,0.3529304586,0.8863505692,,
674.74,36.7580972824,0,-1.2419027176,-1.2419027176,-0.8482808497,-1.2419027176,,
675.13,34.7580972824,0,-1.2419027176,-0.2419027176,-0.4546589819,-1.2419027176,,
675.52,40.5860324275,0,3.5860324275,0.5860324275,0.3732761632,-0.4139675725,,
675.91,32.1720648549,0,0.1720648549,-0.8279351451,0.7465523264,-0.8279351451,,
676.3,35.5860324275,0,1.5860324275,-0.4139675725,0.3732761632,-0.4139675725,,
676.69,39.1720648549,0,0.1720648549,0.1720648549,-0.0406914093,0.8863505692,,
677.08,35,0,2,0,1.1808656036,0,,
677.47,27.1720648549,0,-0.8279351451,-0.8279351451,0.3529304586,-0.8279351451,,
677.86,36.1720648549,0,-0.8279351451,0.1720648549,-0.0406914093,-0.8279351451,,
678.25,43.5860324275,0,-0.4139675725,-0.4139675725,-0.4139675725,-0.4139675725,,
678.64,30,0,0,0,0.3936218679,0,,
679.03,34.1720648549,0,0.1720648549,-0.8279351451,-0.4343132772,0.8863505692,,
679.42,37.7580972824,0,-0.2419027176,-0.2419027176,0.3325847539,2.186668711,,
679.81,28.7580972824,0,-0.2419027176,-0.2419027176,-0.4546589819,0.4723829967,,
680.2,23.1720648549,0,-0.8279351451,0.1720648549,-0.8279351451,-0.8279351451,,
680.59,20.1720648549,0,0.1720648549,-0.8279351451,-0.0406914093,-0.8279351451,,
680.98,22.5860324275,0,0.5860324275,1.5860324275,-0.0203457047,-0.4139675725,,
681.37,27.5860324275,0,0.5860324275,0.5860324275,-0.4139675725,-0.4139675725,,
681.76,30.5860324275,0,0.5860324275,0.5860324275,-0.0203457047,-0.4139675725,,
682.15,35.1720648549,0,0.1720648549,-0.8279351451,-0.0406914093,2.6006362835,,
682.54,31.5860324275,0,-0.4139675725,0.5860324275,0.7668980311,1.3003181417,,
682.93,26.5860324275,0,-0.4139675725,-0.4139675725,0.7668980311,-0.4139675725,,
683.32,27.5860324275,0,-0.4139675725,-0.4139675725,-0.4139675725,4.7288895703,,
683.71,29,0,0,2,0.3936218679,0,,
684.1,29.1720648549,0,-0.8279351451,0.1720648549,-0.4343132772,-0.8279351451,,
684.49,22.7580972824,0,-0.2419027176,-1.2419027176,-0.8482808497,-1.2419027176,,
684.88,25,0,4,0,1.1808656036,0,,
685.27,25.7580972824,0,-1.2419027176,-0.2419027176,-0.8482808497,-1.2419027176,,
685.66,18,0,2,0,0,0,,
686.05,19.5860324275,0,1.5860324275,-0.4139675725,-0.0203457047,-0.4139675725,,
686.44,22.3441297098,0,-1.6558702902,-1.6558702902,-0.8686265544,-1.6558702902,,
686.83,10.5860324275,0,0.5860324275,0.5860324275,0.3732761632,-0.4139675725,,
687.22,12.5860324275,0,-0.4139675725,-0.4139675725,-0.0203457047,-0.4139675725,,
687.61,16,0,0,0,0.3936218679,0,,
688,21.5860324275,0,0.5860324275,0.5860324275,-0.4139675725,1.3003181417,,
688.39,26.7580972824,0,0.7580972824,-1.2419027176,-0.8482808497,-1.2419027176,,
688.78,19.5860324275,0,0.5860324275,-0.4139675725,-0.4139675725,-0.4139675725,,
689.17,23.7580972824,0,1.7580972824,-1.2419027176,1.1198284897,0.4723829967,,
689.56,24,0,1,0,0.7872437358,1.7142857143,,
689.95,15.1720648549,0,0.1720648549,1.1720648549,-0.0406914093,-0.8279351451,,
690.34,23,0,1,1,1.1808656036,0,,
690.73,15.7580972824,0,0.7580972824,0.7580972824,-0.8482808497,-1.2419027176,,
691.12,12.1720648549,0,0.1720648549,1.1720648549,-0.4343132772,0.8863505692,,
691.51,15,0,1,0,1.5744874715,0,,
691.9,12.1720648549,0,-0.8279351451,-0.8279351451,-0.0406914093,-0.8279351451,,
692.29,15.7580972824,0,-0.2419027176,-1.2419027176,-1.2419027176,2.186668711,,
692.68,17.1720648549,0,0.1720648549,-0.8279351451,-0.4343132772,-0.8279351451,,
693.07,12,0,1,1,0.3936218679,0,,
693.46,11.5860324275,0,-0.4139675725,0.5860324275,-0.4139675725,-0.4139675725,,
693.85,13.5860324275,0,-0.4139675725,-0.4139675725,0.3732761632,-0.4139675725,,
694.24,13,0,0,1,0.3936218679,1.7142857143,,
694.63,9.5860324275,0,1.5860324275,0.5860324275,0.3732761632,-0.4139675725,,
695.02,7.7580972824,0,-0.2419027176,-0.2419027176,-0.8482808497,-1.2419027176,,
695.41,11.5860324275,0,-0.4139675725,-0.4139675725,-0.4139675725,3.014603856,,
695.8,15,0,0,1,0,1.7142857143,,
696.19,11.5860324275,0,0.5860324275,-0.4139675725,-0.0203457047,-0.4139675725,,
696.58,4.1720648549,0,0.1720648549,0.1720648549,-0.4343132772,2.6006362835,,
696.97,7.5860324275,0,0.5860324275,0.5860324275,-0.4139675725,1.3003181417,,
697.36,12,0,1,0,0,0,,
697.75,6.1022269922,0,-1.8977730078,-2.8977730078,-2.8977730078,-2.8977730078,,
698.14,13,0,2,2,0.7872437358,0,,
698.53,9.1720648549,0,0.1720648549,-0.8279351451,-0.4343132772,-0.8279351451,,
698.92,4.1720648549,0,-0.8279351451,0.1720648549,-0.0406914093,-0.8279351451,,
699.31,7.7580972824,0,-1.2419027176,-1.2419027176,-0.8482808497,-1.2419027176,,
699.7,7.5860324275,0,-0.4139675725,0.5860324275,-0.4139675725,1.3003181417,,
700.09,8,0,1,1,0,0,,
700.48,5.1720648549,0,0.1720648549,-0.8279351451,-0.4343132772,0.8863505692,,
700.87,7,0,1,0,0.7872437358,0,,
701.26,4.5860324275,0,-0.4139675725,-0.4139675725,-0.0203457047,-0.4139675725,,
701.65,11.5860324275,0,0.5860324275,-0.4139675725,-0.0203457047,1.3003181417,,
702.04,4.5860324275,0,0.5860324275,0.5860324275,0.3732761632,1.3003181417,,
702.43,5.1720648549,0,-0.8279351451,-0.8279351451,-0.4343132772,0.8863505692,,
702.82,10.5860324275,0,0.5860324275,-0.4139675725,0.3732761632,-0.4139675725,,
703.21,5.5860324275,0,0.5860324275,-0.4139675725,0.7668980311,-0.4139675725,,
703.6,5.5860324275,0,0.5860324275,0.5860324275,1.9477636347,3.014603856,,
703.99,3.1720648549,0,-0.8279351451,0.1720648549,1.1401741943,-0.8279351451,,
704.38,3.7580972824,0,-0.2419027176,-1.2419027176,0.3325847539,0.4723829967,,
704.77,5.5860324275,0,-0.4139675725,1.5860324275,-0.0203457047,-0.4139675725,,
705.16,4,0,0,0,0.3936218679,1.7142857143,,
705.55,1.5860324275,0,0.5860324275,1.5860324275,-0.0203457047,1.3003181417,,
705.94,7.5860324275,0,-0.4139675725,0.5860324275,0.7668980311,-0.4139675725,,
706.33,7.1720648549,0,0.1720648549,-0.8279351451,-0.8279351451,-0.8279351451,,
706.72,4,0,0,0,0.7872437358,0,,
707.11,5.5860324275,0,-0.4139675725,-0.4139675725,0.3732761632,-0.4139675725,,
707.5,1.7580972824,0,-1.2419027176,-1.2419027176,-0.4546589819,0.4723829967,,
707.89,6.1720648549,0,1.1720648549,0.1720648549,-0.4343132772,0.8863505692,,
708.28,3.5860324275,0,-0.4139675725,-0.4139675725,0.7668980311,1.3003181417,,
708.67,0.5860324275,0,0.5860324275,0.5860324275,-0.0203457047,-0.4139675725,,
709.06,4.1720648549,0,-0.8279351451,0.1720648549,-0.8279351451,-0.8279351451,,
709.45,3.1720648549,0,-0.8279351451,-0.8279351451,-0.4343132772,-0.8279351451,,
709.84,4.7580972824,0,-0.2419027176,-1.2419027176,-0.8482808497,0.4723829967,,
710.23,1,0,0,2,0.7872437358,3.4285714286,,
710.62,6.1720648549,0,0.1720648549,0.1720648549,-0.0406914093,2.6006362835,,
711.01,2.5860324275,0,2.5860324275,-0.4139675725,-0.4139675725,-0.4139675725,,
711.4,8.5860324275,0,1.5860324275,0.5860324275,-0.0203457047,-0.4139675725,,
711.79,3.7580972824,0,-0.2419027176,-1.2419027176,-0.8482808497,2.186668711,,
712.18,-0.6558702902,0,-0.6558702902,-1.6558702902,-1.6558702902,1.7727011384,,
712.57,4,0,1,0,0.3936218679,0,,
712.96,2.5860324275,0,-0.4139675725,2.5860324275,0.3732761632,-0.4139675725,,
713.35,2.3441297098,0,-0.6558702902,-1.6558702902,-0.8686265544,-1.6558702902,,
713.74,1.1720648549,0,0.1720648549,-0.8279351451,1.5337960622,-0.8279351451,,
714.13,1,0,1,0,1.5744874715,0,,
714.52,4.5860324275,0,-0.4139675725,-0.4139675725,-0.4139675725,-0.4139675725,,
714.91,4.1720648549,0,-0.8279351451,-0.8279351451,-0.0406914093,0.8863505692,,
715.3,1.5860324275,0,0.5860324275,0.5860324275,0.7668980311,1.3003181417,,
715.69,1.5860324275,0,1.5860324275,-0.4139675725,-0.4139675725,-0.4139675725,,
716.08,2,0,2,1,1.1808656036,3.4285714286,,
716.47,-0.4139675725,0,-0.4139675725,-0.4139675725,-0.0203457047,-0.4139675725,,
716.86,2,0,0,0,1.5744874715,0,,
717.25,2.1720648549,0,-0.8279351451,0.1720648549,-0.8279351451,-0.8279351451,,
717.64,0.1720648549,0,-0.8279351451,0.1720648549,-0.8279351451,-0.8279351451,,
718.03,-0.8279351451,0,0.1720648549,1.1720648549,0.3529304586,-0.8279351451,,
718.42,2.5860324275,0,-0.4139675725,-0.4139675725,0.3732761632,1.3003181417,,
718.81,0.7580972824,0,-0.2419027176,1.7580972824,-1.2419027176,-1.2419027176,,
719.2,2.5860324275,0,2.5860324275,0.5860324275,0.3732761632,-0.4139675725,,
719.59,0.1720648549,0,-0.8279351451,0.1720648549,-0.0406914093,-0.8279351451,,
719.98,1.7580972824,0,-0.2419027176,-1.2419027176,0.3325847539,-1.2419027176,,
720.37,3,0,0,1,0.3936218679,0,,
720.76,1.7580972824,0,0.7580972824,-1.2419027176,-0.4546589819,0.4723829967,,
721.15,1.5860324275,0,-0.4139675725,-0.4139675725,-0.4139675725,-0.4139675725,,
721.54,2,0,2,0,0.3936218679,0,,
721.93,-0.2419027176,0,-0.2419027176,-0.2419027176,-0.4546589819,-1.2419027176,,
722.32,1.5860324275,0,0.5860324275,-0.4139675725,-0.4139675725,-0.4139675725,,
722.71,1.5860324275,0,-0.4139675725,-0.4139675725,0.3732761632,1.3003181417,,
723.1,-1.0698378627,0,-0.0698378627,-1.0698378627,-0.1017285233,-2.0698378627,,
723.49,1,0,0,2,0.3936218679,0,,
723.88,-0.2419027176,0,1.7580972824,-1.2419027176,-0.8482808497,-1.2419027176,,
724.27,1.5860324275,0,-0.4139675725,-0.4139675725,0.3732761632,1.3003181417,,
724.66,1,0,0,1,0.3936218679,0,,
725.05,0,0,0,0,0.3936218679,1.7142857143,,
725.44,4.1720648549,0,-0.8279351451,-0.8279351451,-0.0406914093,-0.8279351451,,
725.83,-0.2419027176,0,-1.2419027176,0.7580972824,-0.061037114,-1.2419027176,,
726.22,1,0,1,1,0,0,,
726.61,0,0,1,1,1.9681093394,0,,
727,0.5860324275,0,0.5860324275,-0.4139675725,1.5541417669,-0.4139675725,,
727.39,-0.4139675725,0,-0.4139675725,-0.4139675725,0.7668980311,-0.4139675725,,
727.78,-0.8279351451,0,-0.8279351451,-0.8279351451,-0.4343132772,-0.8279351451,,
728.17,0.1720648549,0,1.1720648549,-0.8279351451,-0.0406914093,-0.8279351451,,
728.56,1.5860324275,0,0.5860324275,0.5860324275,0.7668980311,1.3003181417,,
728.95,-0.4139675725,0,-0.4139675725,-0.4139675725,0.3732761632,1.3003181417,,
729.34,0,0,0,0,0.3936218679,1.7142857143,,
729.73,1,0,0,1,0,3.4285714286,,
730.12,1.7580972824,0,-0.2419027176,-0.2419027176,-0.8482808497,-1.2419027176,,
730.51,0.1720648549,0,0.1720648549,0.1720648549,0.3529304586,-0.8279351451,,
730.9,0.1720648549,0,-0.8279351451,-0.8279351451,-0.4343132772,0.8863505692,,
731.29,-0.4139675725,0,1.5860324275,-0.4139675725,0.3732761632,-0.4139675725,,
731.68,0.5860324275,0,0.5860324275,0.5860324275,1.160519899,-0.4139675725,,
732.07,1,0,2,2,0.7872437358,0,,
732.46,-0.4139675725,0,-0.4139675725,-0.4139675725,0.3732761632,-0.4139675725,,
732.85,-0.4139675725,0,-0.4139675725,0.5860324275,0.7668980311,-0.4139675725,,
733.24,1,0,0,0,0.7872437358,3.4285714286,,
733.63,-0.2419027176,0,-1.2419027176,1.7580972824,-0.8482808497,-1.2419027176,,
734.02,-0.8279351451,0,-0.8279351451,-0.8279351451,-0.8279351451,-0.8279351451,,
734.41,-0.2419027176,0,-1.2419027176,0.7580972824,-0.4546589819,0.4723829967,,
734.8,0.5860324275,0,0.5860324275,-0.4139675725,0.3732761632,-0.4139675725,,
735.19,1,0,0,0,0.3936218679,1.7142857143,,
735.58,2.1720648549,0,-0.8279351451,-0.8279351451,-0.4343132772,-0.8279351451,,
735.97,-0.2419027176,0,-0.2419027176,-1.2419027176,-0.4546589819,-1.2419027176,,
736.36,-0.4139675725,0,-0.4139675725,-0.4139675725,-0.4139675725,-0.4139675725,,
736.75,-0.8279351451,0,-0.8279351451,0.1720648549,1.1401741943,-0.8279351451,,
737.14,2.5860324275,0,-0.4139675725,-0.4139675725,-0.0203457047,1.3003181417,,
737.53,1.5860324275,0,-0.4139675725,0.5860324275,0.3732761632,-0.4139675725,,
737.92,0.5860324275,0,1.5860324275,-0.4139675725,0.3732761632,-0.4139675725,,
738.31,0,0,1,1,0.3936218679,0,,
738.7,-0.4139675725,0,-0.4139675725,0.5860324275,0.7668980311,-0.4139675725,,
739.09,0.5860324275,0,0.5860324275,0.5860324275,-0.4139675725,1.3003181417,,
739.48,2,0,0,1,0.3936218679,0,,
739.87,0,0,0,2,1.1808656036,0,,
740.26,-0.8279351451,0,-0.8279351451,-0.8279351451,-0.0406914093,0.8863505692,,
740.65,3,0,1,2,0.7872437358,0,,
741.04,2.1720648549,0,-0.8279351451,-0.8279351451,-0.0406914093,0.8863505692,,
741.43,2.5860324275,0,0.5860324275,-0.4139675725,0.7668980311,-0.4139675725,,
741.82,1,0,1,0,0.3936218679,1.7142857143,,
742.21,-0.2419027176,0,-1.2419027176,-1.2419027176,-1.2419027176,0.4723829967,,
742.6,0.5860324275,0,-0.4139675725,-0.4139675725,0.3732761632,-0.4139675725,,
742.99,-0.4139675725,0,-0.4139675725,0.5860324275,-0.0203457047,-0.4139675725,,
743.38,1,0,2,2,1.1808656036,0,,
743.77,0,0,0,1,0.3936218679,1.7142857143,,
744.16,0,0,0,1,0,0,,
744.55,0.1720648549,0,0.1720648549,2.1720648549,-0.0406914093,-0.8279351451,,
744.94,1.5860324275,0,-0.4139675725,0.5860324275,1.160519899,1.3003181417,,
745.33,3,0,1,0,0.7872437358,0,,
745.72,1,0,1,1,0.3936218679,0,,
746.11,0,0,0,2,1.1808656036,0,,
746.5,0,0,0,2,0.3936218679,0,,
746.89,-0.4139675725,0,-0.4139675725,-0.4139675725,0.7668980311,-0.4139675725,,
747.28,-0.4139675725,0,0.5860324275,0.5860324275,-0.0203457047,-0.4139675725,,
747.67,1.1720648549,0,0.1720648549,-0.8279351451,0.3529304586,0.8863505692,,
748.06,2.5860324275,0,-0.4139675725,-0.4139675725,0.3732761632,1.3003181417,,
748.45,3.5860324275,0,0.5860324275,-0.4139675725,-0.0203457047,3.014603856,,
748.84,1.1720648549,0,0.1720648549,0.1720648549,-0.0406914093,-0.8279351451,,
749.23,-0.2419027176,0,0.7580972824,-1.2419027176,-0.4546589819,0.4723829967,,
749.62,-0.8279351451,0,0.1720648549,-0.8279351451,0.7465523264,-0.8279351451,,
750.01,-1.2419027176,0,-1.2419027176,-1.2419027176,-0.061037114,-1.2419027176,,
750.4,-0.8279351451,0,0.1720648549,-0.8279351451,0.7465523264,-0.8279351451,,
750.79,0.1720648549,0,0.1720648549,-0.8279351451,1.1401741943,-0.8279351451,,
751.18,-0.8279351451,0,0.1720648549,0.1720648549,0.3529304586,-0.8279351451,,
751.57,0.5860324275,0,0.5860324275,2.5860324275,-0.4139675725,-0.4139675725,,
751.96,3,0,2,1,0,1.7142857143,,
752.35,2,0,1,1,0.3936218679,0,,
752.74,0.5860324275,0,-0.4139675725,1.5860324275,0.7668980311,-0.4139675725,,
753.13,0.3441297098,0,-0.6558702902,-0.6558702902,-1.2622484223,-1.6558702902,,
753.52,2,0,2,0,1.1808656036,0,,
