0.9 eV
	132	0.03108	0.17864
	133	0.03052	0.1764
	134	0.02968	0.17444
	135	0.02912	0.17276
	136	0.02884	0.1708
	137	0.02856	0.16912
	138	0.02828	0.16744
	139	0.027944	0.165536
	140	0.027776	0.164024
	141	0.027692	0.162428
	142	0.027664	0.161056
	143	0.027692	0.159628
	144	0.027748	0.158172
	145	0.02786	0.15694
	146	0.028	0.15568
	147	0.02828	0.15456
	148	0.02828	0.15316
	149	0.02856	0.15204
	150	0.02884	0.15092
	151	0.02912	0.15008
	152	0.0294	0.14896
	153	0.02968	0.14812
	154	0.02996	0.14728
	155	0.03052	0.14616
	156	0.03052	0.1456
	157	0.03052	0.14476
	158	0.0308	0.14392
	159	0.0308	0.14308
	160	0.0308	0.14252
	161	0.0308	0.14196
	162	0.03108	0.1414
	163	0.03108	0.14084
	164	0.03108	0.14028
	165	0.03108	0.13972
	166	0.03136	0.13916
	167	0.03136	0.13888
	168	0.03136	0.13832
	169	0.03164	0.13804
	170	0.03164	0.13776
	171	0.03164	0.13748
	172	0.03164	0.1372
	173	0.03164	0.13692
	174	0.03192	0.13664
	175	0.03192	0.13664
	176	0.03192	0.13636
	177	0.03192	0.13636
	178	0.03192	0.13608
	179	0.03192	0.13608
	180	0.03192	0.13608
3 eV
       0	3.248	218116.752
	1	3.248	2908.752
	2	3.192	733.208
	3	3.164	327.236
	4	3.08	183.96
	5	3.024	117.936
	6	2.94	81.9
	7	2.856	60.144
	8	2.7692	46.2308
	9	2.688	36.512
	10	2.6152	29.5848
	11	2.5396	24.4244
	12	2.4696	20.5184
	13	2.3968	17.5112
	14	2.324	15.092
	15	2.2512	13.1768
	16	2.1812	11.5948
	17	2.1084	10.2676
	18	2.0384	9.1616
	19	1.9684	8.2236
	20	1.9012	7.4508
	21	1.8368	6.7592
	22	1.7724	6.1516
	23	1.7108	5.6532
	24	1.6492	5.1828
	25	1.5876	4.7964
	26	1.5288	4.4352
	27	1.4728	4.1272
	28	1.414	3.822
	29	1.3608	3.5672
	30	1.3076	3.3404
	31	1.2544	3.1416
	32	1.204	2.94
	33	1.1564	2.7916
	34	1.1088	2.6152
	35	1.064	2.492
	36	1.0192	2.3408
	37	0.9772	2.2148
	38	0.9352	2.1168
	39	0.896	2.016
	40	0.8568	1.918
	41	0.8204	1.8284
	42	0.784	1.7472
	43	0.7504	1.6688
	44	0.7168	1.5988
	45	0.6832	1.5316
	46	0.6524	1.47
	47	0.6216	1.4112
	48	0.5936	1.3496
	49	0.5656	1.274
	50	0.5376	1.2012
	51	0.5124	1.1368
	52	0.4872	1.078
	53	0.462	1.022
	54	0.4396	0.9688
	55	0.4172	0.9212
	56	0.3976	0.8764
	57	0.3752	0.8344
	58	0.3556	0.7952
	59	0.3388	0.7588
	60	0.3192	0.7252
	61	0.3024	0.6944
	62	0.2856	0.6636
	63	0.26964	0.63756
	64	0.25424	0.61096
	65	0.23968	0.58632
	66	0.22596	0.56084
	67	0.21252	0.54068
	68	0.19992	0.51968
	69	0.18788	0.49812
	70	0.1764	0.4816
	71	0.16548	0.46452
	72	0.15512	0.44688
	73	0.14504	0.43176
	74	0.1358	0.4158
	75	0.12684	0.40236
	76	0.11844	0.38836
	77	0.1106	0.3766
	78	0.10304	0.36456
	79	0.09604	0.35196
	80	0.08932	0.34188
	81	0.08316	0.33124
	82	0.07728	0.32032
	83	0.07168	0.31192
	84	0.06664	0.30296
	85	0.0616	0.294
	86	0.05712	0.28728
	87	0.05292	0.27748
	88	0.049	0.2702
	89	0.04536	0.26264
	90	0.042	0.2576
	91	0.03892	0.24948
	92	0.03612	0.24388
	93	0.03332	0.23772
	94	0.02996	0.23212
	95	0.026432	0.226408
	96	0.023212	0.221228
	97	0.020412	0.215908
	98	0.017976	0.211064
	99	0.015904	0.206416
	100	0.014196	0.201964
	101	0.012824	0.197456
	102	0.01176	0.19348
	103	0.010948	0.189252
	104	0.010444	0.185556
	105	0.010164	0.181636
	106	0.010136	0.178304
	107	0.010304	0.174776
	108	0.010696	0.171304
	109	0.011284	0.168196
	110	0.01204	0.1652
	111	0.012964	0.162036
	112	0.014028	0.159292
	113	0.015232	0.156408
	114	0.0161	0.15386
	115	0.01652	0.1512
	116	0.016996	0.148764
	117	0.017528	0.146552
	118	0.018116	0.144004
	119	0.018788	0.141932
	120	0.019488	0.139832
	121	0.020244	0.137676
	122	0.021056	0.135744
	123	0.021868	0.133812
	124	0.022736	0.131824
	125	0.023604	0.130116
	126	0.024528	0.128352
	127	0.025452	0.126588
	128	0.026404	0.125076
	129	0.027384	0.123536
	130	0.02828	0.1218
	131	0.0294	0.1204
	132	0.03052	0.119
	133	0.03136	0.1176
	134	0.03248	0.11648
	135	0.0336	0.11508
	136	0.03444	0.11396
	137	0.03556	0.11256
	138	0.0364	0.11144
	139	0.03752	0.11032
	140	0.03864	0.10948
	141	0.03948	0.10836
	142	0.0406	0.10724
	143	0.04172	0.1064
	144	0.04256	0.10556
	145	0.0434	0.10472
	146	0.04452	0.10388
	147	0.04536	0.10304
	148	0.0462	0.1022
	149	0.04732	0.10136
	150	0.04816	0.1008
	151	0.049	0.09996
	152	0.04984	0.0994
	153	0.05068	0.09884
	154	0.05152	0.098
	155	0.05236	0.09744
	156	0.05292	0.09688
	157	0.05376	0.09632
	158	0.05432	0.09604
	159	0.05516	0.09548
	160	0.05572	0.09492
	161	0.05628	0.09464
	162	0.05684	0.09408
	163	0.0574	0.0938
	164	0.05796	0.09352
	165	0.05852	0.09324
	166	0.05908	0.09268
	167	0.05936	0.0924
	168	0.05992	0.0924
	169	0.0602	0.09212
	170	0.06048	0.09184
	171	0.06104	0.09156
	172	0.06132	0.09156
	173	0.0616	0.09128
	174	0.0616	0.091
	175	0.06188	0.091
	176	0.06188	0.091
	177	0.06216	0.09072
	178	0.06216	0.09072
	179	0.06216	0.09072
	180	0.06216	0.09072
4 eV
	0	3.332	291196.668
	1	3.304	2191.896
	2	3.276	551.124
	3	3.192	245.448
	4	3.108	138.012
	5	3.024	88.536
	6	2.94	61.46
	7	2.856	45.024
	8	2.7524	34.4876
	9	2.66	27.3
	10	2.5732	22.1508
	11	2.4892	18.3148
	12	2.4024	15.4056
	13	2.3184	13.1376
	14	2.2344	11.3176
	15	2.1504	9.8616
	16	2.0664	8.6856
	17	1.9852	7.7028
	18	1.904	6.888
	19	1.8256	6.1824
	20	1.75	5.586
	21	1.6772	5.0708
	22	1.6044	4.6116
	23	1.5372	4.2308
	24	1.47	3.906
	25	1.4028	3.5812
	26	1.3412	3.3348
	27	1.2796	3.0884
	28	1.2208	2.8672
	29	1.162	2.674
	30	1.1088	2.5032
	31	1.0556	2.3604
	32	1.0052	2.2148
	33	0.9576	2.0944
	34	0.91	1.974
	35	0.8652	1.862
	36	0.8204	1.7612
	37	0.7784	1.6716
	38	0.7392	1.5876
	39	0.7	1.5092
	40	0.6636	1.4392
	41	0.6272	1.372
	42	0.5936	1.3104
	43	0.56	1.2516
	44	0.5292	1.1984
	45	0.4984	1.148
	46	0.4704	1.1032
	47	0.4424	1.0584
	48	0.4172	1.0108
	49	0.392	0.9548
	50	0.3696	0.9016
	51	0.3444	0.854
	52	0.3248	0.8092
	53	0.3024	0.7672
	54	0.2828	0.728
	55	0.26404	0.69076
	56	0.2464	0.658
	57	0.22932	0.62748
	58	0.21364	0.59836
	59	0.19852	0.56868
	60	0.18424	0.54376
	61	0.1708	0.5208
	62	0.15792	0.49728
	63	0.14616	0.47824
	64	0.13496	0.45864
	65	0.12432	0.43848
	66	0.11452	0.42028
	67	0.10528	0.40432
	68	0.0966	0.3906
	69	0.08876	0.37324
	70	0.0812	0.3612
	71	0.0742	0.3486
	72	0.06748	0.33572
	73	0.0616	0.3248
	74	0.056	0.3136
	75	0.05096	0.30184
	76	0.0462	0.2926
	77	0.04172	0.28308
	78	0.0378	0.273
	79	0.03416	0.26544
	80	0.03024	0.25536
	81	0.025368	0.248472
	82	0.021112	0.240968
	83	0.0175	0.23394
	84	0.014476	0.227164
	85	0.012012	0.220668
	86	0.010108	0.214452
	87	0.008652	0.208628
	88	0.007672	0.203168
	89	0.007084	0.197596
	90	0.006888	0.192472
	91	0.007056	0.187544
	92	0.00756	0.18284
	93	0.008372	0.178388
	94	0.009436	0.173964
	95	0.01078	0.16982
	96	0.01232	0.16576
	97	0.013972	0.162148
	98	0.01456	0.15848
	99	0.01526	0.1547
	100	0.016072	0.151368
	101	0.016996	0.148204
	102	0.018004	0.144956
	103	0.019096	0.141904
	104	0.020244	0.139076
	105	0.021448	0.136192
	106	0.022708	0.133532
	107	0.024052	0.131068
	108	0.025452	0.128548
	109	0.02688	0.12628
	110	0.02828	0.12376
	111	0.02996	0.12152
	112	0.03136	0.11956
	113	0.03304	0.11732
	114	0.03472	0.11536
	115	0.0364	0.1134
	116	0.03808	0.11172
	117	0.03976	0.10976
	118	0.04144	0.10808
	119	0.04312	0.1064
	120	0.0448	0.10472
	121	0.04648	0.10332
	122	0.04816	0.10164
	123	0.04984	0.10024
	124	0.0518	0.09884
	125	0.05348	0.09744
	126	0.05516	0.09632
	127	0.05684	0.09492
	128	0.05852	0.0938
	129	0.05992	0.09268
	130	0.0616	0.09156
	131	0.06328	0.09044
	132	0.06496	0.08932
	133	0.06636	0.0882
	134	0.06776	0.08736
	135	0.06944	0.08624
	136	0.07084	0.0854
	137	0.07224	0.08456
	138	0.07364	0.08372
	139	0.07532	0.08288
	140	0.07644	0.08204
	141	0.07784	0.0812
	142	0.07924	0.08064
	143	0.08064	0.0798
	144	0.08176	0.07924
	145	0.08288	0.0784
	146	0.08428	0.07784
	147	0.0854	0.07728
	148	0.08652	0.07672
	149	0.08764	0.07616
	150	0.08904	0.0756
	151	0.08988	0.07504
	152	0.091	0.07448
	153	0.09212	0.07392
	154	0.09296	0.07364
	155	0.0938	0.07308
	156	0.09492	0.0728
	157	0.09576	0.07224
	158	0.0966	0.07196
	159	0.09744	0.07168
	160	0.09828	0.0714
	161	0.09884	0.07084
	162	0.0994	0.07056
	163	0.09996	0.07028
	164	0.10052	0.07
	165	0.10108	0.06972
	166	0.10164	0.06972
	167	0.10192	0.06944
	168	0.10248	0.06916
	169	0.10276	0.06888
	170	0.10304	0.06888
	171	0.10332	0.0686
	172	0.1036	0.0686
	173	0.10388	0.06832
	174	0.10388	0.06832
	175	0.10416	0.06832
	176	0.10416	0.06832
	177	0.10444	0.06804
	178	0.10444	0.06804
	179	0.10444	0.06804
	180	0.10444	0.06804
5 eV
	0	3.416	363996.584
	1	3.416	1757.784
	2	3.332	441.868
	3	3.248	196.392
	4	3.136	110.544
	5	3.024	70.616
	6	2.912	49.168
	7	2.8	36.12
	8	2.6936	27.5464
	9	2.5928	21.8512
	10	2.4948	17.7212
	11	2.3996	14.6524
	12	2.3044	12.3116
	13	2.2064	10.5056
	14	2.1112	9.0608
	15	2.0188	7.8932
	16	1.9292	6.9468
	17	1.8424	6.1656
	18	1.7612	5.4908
	19	1.68	4.928
	20	1.6016	4.4744
	21	1.526	4.046
	22	1.4504	3.7016
	23	1.3776	3.3824
	24	1.3076	3.1164
	25	1.2432	2.8728
	26	1.1788	2.6572
	27	1.1172	2.4668
	28	1.0584	2.3016
	29	0.9996	2.1364
	30	0.9464	2.0216
	31	0.8932	1.8844
	32	0.8428	1.7724
	33	0.7952	1.6688
	34	0.7476	1.5736
	35	0.7056	1.4896
	36	0.6636	1.4084
	37	0.6216	1.3356
	38	0.5852	1.2712
	39	0.5488	1.2068
	40	0.5152	1.1508
	41	0.4816	1.0976
	42	0.448	1.0472
	43	0.42	1.0024
	44	0.392	0.9604
	45	0.364	0.9184
	46	0.3388	0.882
	47	0.3164	0.8456
	48	0.294	0.8092
	49	0.27132	0.76468
	50	0.25088	0.72072
	51	0.23184	0.68376
	52	0.21364	0.64596
	53	0.19684	0.61236
	54	0.18116	0.58324
	55	0.16632	0.55328
	56	0.15232	0.52528
	57	0.13944	0.50176
	58	0.12712	0.47768
	59	0.11564	0.45556
	60	0.10528	0.43512
	61	0.09548	0.41692
	62	0.08624	0.39816
	63	0.07812	0.38108
	64	0.07028	0.36652
	65	0.06328	0.35112
	66	0.05684	0.33796
	67	0.05096	0.32424
	68	0.04564	0.31276
	69	0.0406	0.301
	70	0.0364	0.2884
	71	0.03192	0.27888
	72	0.026096	0.267904
	73	0.021168	0.258832
	74	0.017052	0.249788
	75	0.013692	0.241388
	76	0.011032	0.233408
	77	0.009044	0.225596
	78	0.007644	0.218596
	79	0.006832	0.211568
	80	0.006524	0.205156
	81	0.006664	0.198856
	82	0.007224	0.192976
	83	0.008204	0.187236
	84	0.00952	0.18172
	85	0.0112	0.17668
	86	0.013132	0.171668
	87	0.014616	0.166824
