0.1
 138 2.996 0.8372       
 139 3.024 0.8288       
 140 3.024 0.8204       
 141 3.024 0.812       
 142 3.024 0.8064       
 143 3.024 0.798       
 144 3.052 0.7924       
 145 3.052 0.784       
 146 3.052 0.7784       
 147 3.052 0.7728       
 148 3.052 0.7672       
 149 3.08 0.7616       
 150 3.08 0.756       
 151 3.08 0.7504       
 152 3.08 0.7448       
 153 3.08 0.7392       
 154 3.08 0.7364       
 155 3.108 0.7308       
 156 3.108 0.728       
 157 3.108 0.7224       
 158 3.108 0.7196       
 159 3.108 0.7168       
 160 3.108 0.714       
 161 3.108 0.7084       
 162 3.108 0.7056       
 163 3.108 0.7028       
 164 3.136 0.7       
 165 3.136 0.6972       
 166 3.136 0.6972       
 167 3.136 0.6944       
 168 3.136 0.6916       
 169 3.136 0.6888       
 170 3.136 0.6888       
 171 3.136 0.686       
 172 3.136 0.686       
 173 3.136 0.6832       
 174 3.136 0.6832       
 175 3.136 0.6832       
 176 3.136 0.6832       
 177 3.136 0.6804       
 178 3.136 0.6804       
 179 3.136 0.6804       
 180 3.136 0.6804       
0.5
 0 1.8004 41160       
 1 1.8004 12348       
 2 1.8004 3976       
 3 1.8032 1873.2       
 4 1.8032 1075.2       
 5 1.806 694.4       
 6 1.8088 484.4       
 7 1.8116 358.4       
 8 1.8172 274.68       
 9 1.82 217.56       
 10 1.8256 176.4       
 11 1.8284 145.88       
 12 1.834 122.92       
 13 1.8396 104.72       
 14 1.848 90.44       
 15 1.8536 78.96       
 16 1.8592 69.44       
 17 1.8676 61.6       
 18 1.8732 54.88       
 19 1.8816 49.28       
 20 1.89 44.52       
 21 1.8984 40.6       
 22 1.9068 36.96       
 23 1.9124 33.88       
 24 1.9208 31.08       
 25 1.9292 28.84       
 26 1.9404 26.572       
 27 1.9488 24.696       
 28 1.9572 22.988       
 29 1.9656 21.448       
 30 1.974 20.076       
 31 1.9824 18.844       
 32 1.9908 17.696       
 33 1.9992 16.688       
 34 2.0104 15.736       
 35 2.0188 14.868       
 36 2.0272 14.084       
 37 2.0356 13.356       
 38 2.044 12.684       
 39 2.0552 12.068       
 40 2.0636 11.508       
 41 2.072 10.976       
 42 2.0804 10.472       
 43 2.0916 10.024       
 44 2.1 9.576       
 45 2.1084 9.184       
 46 2.1196 8.82       
 47 2.128 8.456       
 48 2.1364 8.092       
 49 2.1476 7.644       
 50 2.156 7.224       
 51 2.1672 6.832       
 52 2.1756 6.468       
 53 2.1868 6.132       
 54 2.1952 5.824       
 55 2.2064 5.544       
 56 2.2148 5.264       
 57 2.226 5.012       
 58 2.2344 4.788       
 59 2.2456 4.564       
 60 2.2568 4.368       
 61 2.2652 4.172       
 62 2.2764 3.976       
 63 2.2848 3.808       
 64 2.296 3.668       
 65 2.3044 3.5       
 66 2.3156 3.36       
 67 2.3268 3.248       
 68 2.338 3.108       
 69 2.3464 2.996       
 70 2.3576 2.884       
 71 2.366 2.7804       
 72 2.3772 2.6824       
 73 2.3884 2.5872       
 74 2.3996 2.4976       
 75 2.408 2.4136       
 76 2.4192 2.3324       
 77 2.4304 2.2568       
 78 2.4388 2.184       
 79 2.45 2.1168       
 80 2.4612 2.0496       
 81 2.4724 1.988       
 82 2.4836 1.9292       
 83 2.492 1.8704       
 84 2.5032 1.8172       
 85 2.5144 1.7668       
 86 2.5228 1.7164       
 87 2.534 1.6688       
 88 2.5452 1.624       
