#Table:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
        #x(mm) ,        E_proton ,        E_proton ,No_e-_G4LEPTSElastic ,Ed_e-_G4LEPTSElastic ,No_hydrogen_G4LEPTSElastic ,Ed_hydrogen_G4LEPTSElastic ,No_proton_G4LEPTSElastic ,Ed_proton_G4LEPTSElastic ,No_e-_G4LEPTSExcitRotat ,Ed_e-_G4LEPTSExcitRotat ,No_e-_G4LEPTSExcitVibrat ,Ed_e-_G4LEPTSExcitVibrat ,No_e-_G4LEPTSExcitation ,Ed_e-_G4LEPTSExcitation ,No_hydrogen_G4LEPTSExcitation ,Ed_hydrogen_G4LEPTSExcitation ,No_proton_G4LEPTSExcitation ,Ed_proton_G4LEPTSExcitation ,No_e-_G4LEPTSDissocNeutr ,Ed_e-_G4LEPTSDissocNeutr ,No_e-_G4LEPTSIonisation ,Ed_e-_G4LEPTSIonisation ,No_hydrogen_G4LEPTSIonisation ,Ed_hydrogen_G4LEPTSIonisation ,No_proton_G4LEPTSIonisation ,Ed_proton_G4LEPTSIonisation ,No_e-_G4LEPTSThermalisation ,Ed_e-_G4LEPTSThermalisation ,No_e-_G4LEPTSAttachment ,Ed_e-_G4LEPTSAttachment ,No_hydrogen_G4LEPTSChargeIncrease ,Ed_hydrogen_G4LEPTSChargeIncrease ,No_proton_G4LEPTSChargeDecrease ,Ed_proton_G4LEPTSChargeDecrease ,       EdepTotal 
0.0002225,235122,940490000,6330780000,1956480,83110,1097.45,7730240,82760,10968900000,122852000,194065000,58810000,4512970,40736400,11522,112776,1372210,13437900,8186810,186539000,10466700,112948000,101344,1093500,11915000,128563000,21013000,216248,1115940,11336700,99959,1364440,99709,1075860,681126000
0.0002275,234781,939124000,6336040000,1958130,83659,943.933,7739970,82702.5,10978700000,122962000,194242000,58864000,4522680,40823800,11531,112857,1368860,13404200,8198400,186847000,10479200,113082000,102217,1102920,11935000,128779000,21042900,216420,1118930,11372000,100748,1375210,101121,1091100,682073000
0.0002325,234440,937762000,6342490000,1960290,84545,962.363,7746920,83777.7,10989000000,123076000,194441000,58928000,4523530,40828700,11445,111999,1373220,13443400,8195980,186830000,10470800,112992000,103131,1112780,11935200,128780000,21055400,216629,1119490,11376400,100177,1367420,100226,1081440,682191000
0.0002375,234098,936393000,6347550000,1961610,84186,946.055,7756340,81600.7,10998500000,123184000,194585000,58970200,4528500,40872900,11590,113601,1373400,13443800,8211530,187006000,10488900,113187000,103558,1117390,11950800,128949000,21065700,216699,1119100,11368600,100712,1374720,101019,1090000,682938000
0.0002425,233757,935029000,6354180000,1963670,84898,981.321,7755930,84092.3,11009000000,123301000,194790000,59029000,4529650,40882500,11523,113121,1376470,13481100,8214100,187161000,10498200,113288000,103479,1116540,11952100,128964000,21082100,216865,1122300,11401000,101342,1383320,101337,1093430,683479000
0.0002475,233415,933661000,6360530000,1965970,85024,1015.43,7768470,82341.3,11019900000,123423000,194986000,59080700,4540600,40981700,11555,113157,1379560,13506700,8217750,187261000,10509600,113410000,102950,1110830,11965100,129103000,21112800,217120,1121300,11391700,100982,1378400,100949,1089240,684116000
0.0002525,233072,932290000,6368030000,1968260,84951,877.598,7772320,82429.9,11032300000,123562000,195189000,59148000,4543740,41009900,11773,115162,1377750,13490800,8233690,187697000,10510500,113422000,103334,1114970,11980200,129267000,21129900,217338,1124040,11417800,100945,1377900,100790,1087520,684978000
0.0002575,232729,930917000,6373530000,1969750,85403,956.134,7779660,82473.3,11042600000,123677000,195427000,59227200,4546040,41028300,11752,115110,1382840,13540600,8244660,187816000,10542300,113763000,104347,1125900,11994800,129424000,21152700,217656,1120450,11383300,101809,1389690,101992,1100490,685861000
0.0002625,232387,929547000,6378280000,1971410,86479,867.158,7781950,83948.2,11051100000,123772000,195512000,59247900,4550660,41074700,11726,114762,1381890,13530300,8243670,187744000,10523600,113561000,105385,1137100,12006100,129546000,21164100,217640,1123230,11406200,102388,1397600,102497,1105940,685911000
0.0002675,232043,928173000,6383780000,1972790,86413,959.374,7788660,83604.4,11061300000,123887000,195715000,59315700,4549280,41057100,11780,114882,1382440,13533900,8252080,188061000,10535200,113688000,105789,1141460,12009700,129584000,21193700,218021,1125520,11436100,102108,1393770,102354,1104400,686593000
0.0002725,231699,926796000,6390070000,1974780,86187,1105.96,7795870,82280.1,11071900000,124005000,195902000,59368000,4562470,41179700,11581,113594,1385440,13564700,8257920,188136000,10553900,113890000,105554,1138930,12030000,129804000,21210300,218141,1124920,11434300,103194,1408600,103059,1112010,687430000
0.0002775,231355,925420000,6395330000,1976650,87704,894.269,7804270,82748.3,11080100000,124098000,196080000,59423000,4558650,41152300,11855,116057,1385570,13571000,8268840,188525000,10560200,113957000,106490,1149030,12034000,129847000,21221000,218295,1127290,11456600,103469,1412350,103635,1118220,688104000
0.0002825,231010,924042000,6402070000,1978810,87293,823.575,7807110,83732.5,11091800000,124228000,196272000,59480400,4568710,41241400,11850,116137,1390220,13611300,8282900,188744000,10574900,114115000,106317,1147160,12049600,130015000,21253600,218608,1127460,11453300,103647,1414780,103577,1117600,688967000
0.0002875,230666,922665000,6408410000,1980560,86523,847.678,7819660,84110.1,11102800000,124351000,196484000,59546400,4568110,41227900,12011,117852,1388290,13593700,8284250,188727000,10582100,114192000,107126,1155890,12060000,130128000,21264700,218688,1130170,11487600,103422,1411710,103460,1116330,689339000
0.0002925,230320,921281000,6416080000,1982980,88397,966.266,7824480,83255.6,11116200000,124501000,196702000,59611300,4576010,41304900,12071,118218,1388510,13593700,8282700,188825000,10592200,114300000,107323,1158020,12072500,130262000,21287900,218956,1130740,11490100,104524,1426750,104397,1126440,690004000
0.0002975,229976,919902000,6423310000,1985080,88004,986.339,7830850,82315.2,11129700000,124653000,196917000,59672800,4581910,41353100,12131,118823,1392000,13629500,8306500,189223000,10624900,114656000,107321,1157990,12083800,130384000,21314700,219341,1130150,11488900,104469,1426000,105061,1133610,691184000
0.0003025,229630,918520000,6427870000,1986580,88683,1037.13,7837400,82809.4,11137200000,124736000,197032000,59714000,4589470,41424100,12032,118142,1394940,13658900,8313170,189371000,10625500,114662000,108126,1166680,12091200,130464000,21337900,219460,1134340,11529700,105521,1440360,104924,1132130,691707000
0.0003075,229284,917134000,6432030000,1987950,88916,910.918,7844640,83638.2,11144700000,124820000,197206000,59765800,4587750,41405400,11954,117102,1396690,13677100,8319200,189518000,10621500,114617000,108112,1166530,12102000,130581000,21356000,219702,1131720,11501400,105140,1435160,105841,1142020,692039000
0.0003125,228937,915748000,6438310000,1989780,89123,918.273,7850820,82510.8,11155700000,124944000,197349000,59811000,4592670,41454900,12106,118542,1397640,13685000,8330040,189513000,10629900,114709000,108796,1173910,12117100,130743000,21372600,219819,1135430,11538300,106447,1453000,106405,1148110,692585000
0.0003175,228590,914361000,6446620000,1992250,90168,948.423,7854600,82201.2,11169800000,125101000,197664000,59896800,4599580,41518900,12192,118925,1399780,13709300,8332320,189783000,10641300,114832000,109508,1181590,12123800,130815000,21398900,220032,1135510,11537200,106706,1456540,106669,1150960,693397000
0.0003225,228243,912971000,6452970000,1994370,89276,940.721,7860290,83140.5,11180000000,125216000,197854000,59958400,4604000,41554400,12271,120183,1401930,13728800,8341000,189955000,10657600,115009000,109355,1179940,12138100,130970000,21409800,220241,1138540,11563500,106082,1448020,106130,1145140,694147000
0.0003275,227895,911581000,6459240000,1996390,91200,1113.11,7870990,83822.9,11190700000,125336000,198031000,60007500,4608640,41600100,12209,119669,1403150,13738800,8357200,190336000,10672900,115173000,110703,1194490,12147200,131069000,21442900,220563,1136890,11554500,107493,1467280,107415,1159010,695056000
0.0003325,227548,910190000,6465280000,1998290,90878,936.617,7876070,82093.6,11201800000,125460000,198188000,60061000,4609700,41607000,12405,121694,1404820,13755800,8359450,190424000,10680300,115253000,110703,1194490,12156900,131173000,21460400,220728,1142050,11604800,107211,1463430,107502,1159950,695580000
0.0003375,227200,908801000,6471370000,2000060,91489,976.026,7884320,82513.9,11211300000,125566000,198361000,60115700,4622780,41727500,12590,123234,1408080,13788600,8372680,190700000,10690300,115362000,110376,1190960,12174300,131361000,21477500,220961,1141050,11595800,108212,1477090,108176,1167220,696480000
