        #x(mm) ,            E_e- ,            E_e+ ,       EdepTotal ,Ed_Transportation ,No_e-_LeptsElastic ,Ed_e-_LeptsElastic ,No_e+_LeptsElastic ,Ed_e+_LeptsElastic ,No_e-_LeptsExcitRotat ,Ed_e-_LeptsExcitRotat ,No_e+_LeptsExcitRotat ,Ed_e+_LeptsExcitRotat ,No_e+_LeptsExcitVibrat ,Ed_e+_LeptsExcitVibrat ,No_e-_LeptsElectronicExcitation ,Ed_e-_LeptsElectronicExcitation ,No_e+_LeptsElectronicExcitation ,Ed_e+_LeptsElectronicExcitation ,No_e+_LeptsDissocNeutr ,Ed_e+_LeptsDissocNeutr ,No_e-_LeptsIonisationS ,Ed_e-_LeptsIonisationS ,No_e+_LeptsIonisationS ,Ed_e+_LeptsIonisationS ,No_e-_LeptsIonisationD ,Ed_e-_LeptsIonisationD ,No_e+_LeptsIonisationD ,Ed_e+_LeptsIonisationD ,No_e+_LeptsIonisationK ,Ed_e+_LeptsIonisationK ,No_e-_LeptsThermalisation ,Ed_e-_LeptsThermalisation ,No_e-_LeptsAttachment ,Ed_e-_LeptsAttachment ,No_e+_LeptsAnnihilation ,Ed_e+_LeptsAnnihilation ,No_e+_LeptsPositronium ,Ed_e+_LeptsPositronium ,        EdepAxis ,Seco_E_e+_LeptsPositronium ,
        0.002125 ,         415.191 ,          915559 ,     7.04118e+07 ,               0 ,     3.42874e+08 ,         81332.2 ,          461547 ,         540.251 ,     6.19545e+08 ,     7.22805e+06 ,          334598 ,         3902.49 ,             722 ,         210.907 ,          484777 ,     4.66244e+06 ,            2072 ,         21316.8 ,          172166 ,     1.00983e+07 ,          791090 ,     9.97564e+06 ,          990468 ,     1.24898e+07 ,            1239 ,          184205 ,           22374 ,      2.4325e+07 ,            6093 ,          213255 ,     1.62796e+06 ,           14610 ,          140597 ,     1.04921e+06 ,             318 ,         94.1757 ,            1068 ,         63916.4 ,          156083 ,               0 ,
        0.002175 ,         415.114 ,          885329 ,     7.25063e+07 ,               0 ,     3.52254e+08 ,         83555.6 ,          473481 ,         571.245 ,     6.36388e+08 ,     7.42446e+06 ,          361814 ,         4221.74 ,             963 ,         274.734 ,          498034 ,     4.79191e+06 ,            2377 ,         24439.1 ,          181757 ,     1.06269e+07 ,          809512 ,     1.02079e+07 ,     1.01825e+06 ,     1.28402e+07 ,            1271 ,          188915 ,           23101 ,     2.49289e+07 ,            6214 ,          217490 ,     1.66986e+06 ,         14978.1 ,          144984 ,     1.08115e+06 ,             390 ,         95.6083 ,            1251 ,         70300.4 ,          134986 ,               0 ,
        0.002225 ,         415.185 ,          867949 ,     7.42072e+07 ,               0 ,     3.62589e+08 ,         86003.1 ,          480005 ,         600.862 ,     6.54963e+08 ,     7.64123e+06 ,          366152 ,          4270.7 ,             934 ,         261.547 ,          512113 ,     4.92582e+06 ,            2576 ,         26521.8 ,          189933 ,       1.112e+07 ,          833593 ,     1.05116e+07 ,     1.04802e+06 ,     1.32155e+07 ,            1224 ,          182848 ,           23576 ,     2.50585e+07 ,            6388 ,          223580 ,      1.7174e+06 ,         15428.6 ,          149841 ,     1.11835e+06 ,             411 ,         121.068 ,            1376 ,         76494.5 ,          130600 ,               0 ,
        0.002275 ,         414.998 ,          846915 ,     7.59471e+07 ,               0 ,     3.71628e+08 ,         88129.7 ,          487866 ,         626.345 ,     6.71306e+08 ,     7.83186e+06 ,          385437 ,         4497.34 ,            1105 ,         312.963 ,          523841 ,     5.03753e+06 ,            2703 ,         27814.5 ,          197009 ,     1.15199e+07 ,          853829 ,     1.07668e+07 ,     1.07416e+06 ,     1.35452e+07 ,            1313 ,          193018 ,           24030 ,     2.54541e+07 ,            6560 ,          229600 ,     1.76025e+06 ,         15810.4 ,          153441 ,     1.14331e+06 ,             445 ,         79.1669 ,            1503 ,           88551 ,          140160 ,               0 ,
        0.002325 ,         415.559 ,          829937 ,     7.82575e+07 ,               0 ,      3.8115e+08 ,         90451.9 ,          495925 ,         647.108 ,     6.88287e+08 ,     8.02996e+06 ,          394898 ,         4607.02 ,            1110 ,         316.708 ,          540086 ,     5.19405e+06 ,            2864 ,         29312.4 ,          204646 ,     1.19628e+07 ,          875024 ,     1.10341e+07 ,     1.10363e+06 ,     1.39168e+07 ,            1231 ,          181206 ,           25103 ,     2.62856e+07 ,            6618 ,          231630 ,     1.80622e+06 ,         16212.8 ,          157799 ,     1.17611e+06 ,             439 ,         116.868 ,            1663 ,          103656 ,          153143 ,               0 ,
        0.002375 ,         415.319 ,          812325 ,     7.92155e+07 ,               0 ,     3.89519e+08 ,         92413.2 ,          502787 ,         677.619 ,     7.03306e+08 ,     8.20513e+06 ,          404902 ,         4724.59 ,            1148 ,          339.35 ,          548324 ,     5.27415e+06 ,            3031 ,         31195.8 ,          212194 ,     1.23723e+07 ,          892748 ,     1.12576e+07 ,     1.12609e+06 ,        1.42e+07 ,            1394 ,          208604 ,           25043 ,      2.6008e+07 ,            6828 ,          238980 ,     1.84266e+06 ,         16522.1 ,          160840 ,     1.20047e+06 ,             475 ,         119.123 ,            1755 ,          104276 ,          118779 ,               0 ,
        0.002425 ,         415.037 ,          789146 ,     8.14998e+07 ,               0 ,     3.98938e+08 ,         94631.6 ,          513983 ,         709.149 ,     7.20527e+08 ,      8.4061e+06 ,          430042 ,         5015.81 ,            1276 ,         360.093 ,          562271 ,     5.40765e+06 ,            3288 ,         33630.6 ,          221455 ,     1.28366e+07 ,          913081 ,      1.1514e+07 ,     1.15702e+06 ,       1.459e+07 ,            1421 ,          211910 ,           26043 ,     2.68069e+07 ,            6858 ,          240030 ,     1.88965e+06 ,           16937 ,          164382 ,     1.22703e+06 ,             550 ,         135.756 ,            1883 ,          108122 ,          139336 ,               0 ,
        0.002475 ,         415.302 ,          770854 ,     8.34739e+07 ,               0 ,     4.08841e+08 ,         97026.3 ,          521050 ,         725.753 ,     7.38388e+08 ,     8.61446e+06 ,          443795 ,         5179.56 ,            1488 ,         435.341 ,          576686 ,     5.54426e+06 ,            3415 ,         34979.7 ,          229122 ,      1.3354e+07 ,          937590 ,      1.1823e+07 ,     1.18555e+06 ,     1.49498e+07 ,            1351 ,          201261 ,           26728 ,     2.72053e+07 ,            6952 ,          243320 ,     1.93747e+06 ,         17382.5 ,          169064 ,        1.26e+06 ,             588 ,          158.31 ,            2075 ,          122577 ,          128509 ,               0 ,
        0.002525 ,         415.248 ,          754091 ,     8.51918e+07 ,               0 ,     4.17995e+08 ,         99183.6 ,          530300 ,         752.844 ,     7.54831e+08 ,      8.8064e+06 ,          458887 ,         5353.05 ,            1398 ,         397.866 ,          588836 ,      5.6619e+06 ,            3654 ,         37599.6 ,          237260 ,     1.38139e+07 ,          957674 ,     1.20763e+07 ,     1.21117e+06 ,     1.52728e+07 ,            1427 ,          212802 ,           27343 ,     2.75185e+07 ,            7122 ,          249270 ,     1.97986e+06 ,         17775.5 ,          172617 ,     1.28705e+06 ,             595 ,         121.822 ,            2274 ,          131768 ,          128973 ,               0 ,
        0.002575 ,         415.291 ,          727597 ,      8.6956e+07 ,               0 ,     4.28936e+08 ,          101792 ,          543933 ,         775.221 ,     7.74455e+08 ,     9.03524e+06 ,          494724 ,         5772.82 ,            1773 ,         497.751 ,          605562 ,     5.82062e+06 ,            4045 ,         41549.9 ,          246314 ,     1.43133e+07 ,          979964 ,     1.23573e+07 ,     1.24452e+06 ,     1.56933e+07 ,            1409 ,          207896 ,           27731 ,     2.76505e+07 ,            7269 ,          254415 ,     2.02962e+06 ,         18192.1 ,          176447 ,     1.31596e+06 ,             762 ,         216.687 ,            2467 ,          138584 ,          119297 ,               0 ,
        0.002625 ,         415.381 ,          709860 ,     8.91996e+07 ,               0 ,      4.3924e+08 ,          104249 ,          554933 ,         810.339 ,     7.93049e+08 ,     9.25232e+06 ,          511209 ,         5963.76 ,            1866 ,         532.623 ,          620417 ,     5.96561e+06 ,            4370 ,           45028 ,          254377 ,     1.47563e+07 ,     1.00285e+06 ,     1.26459e+07 ,     1.27387e+06 ,     1.60635e+07 ,            1470 ,          220701 ,           28698 ,     2.83649e+07 ,            7405 ,          259175 ,     2.07905e+06 ,         18662.6 ,          180461 ,       1.346e+06 ,             828 ,         203.522 ,            2581 ,          149655 ,          114792 ,               0 ,
        0.002675 ,         415.103 ,          696023 ,     9.04463e+07 ,               0 ,     4.46621e+08 ,          105984 ,          562009 ,         839.456 ,     8.06716e+08 ,     9.41166e+06 ,          524980 ,         6124.97 ,            1965 ,         554.683 ,          630622 ,     6.06276e+06 ,            4580 ,         46901.1 ,          261731 ,     1.52544e+07 ,     1.02073e+06 ,     1.28714e+07 ,     1.29824e+06 ,     1.63708e+07 ,            1441 ,          214545 ,           28965 ,     2.82844e+07 ,            7489 ,          262115 ,     2.11601e+06 ,         18954.6 ,          184376 ,     1.37567e+06 ,             832 ,         223.603 ,            2776 ,          158935 ,          114274 ,               0 ,
        0.002725 ,         415.439 ,          679008 ,     9.23453e+07 ,               0 ,     4.56699e+08 ,          108426 ,          571719 ,         864.052 ,     8.24481e+08 ,     9.61897e+06 ,          543148 ,          6338.5 ,            2112 ,         598.977 ,          644256 ,     6.19211e+06 ,            4851 ,         49768.5 ,          269452 ,     1.56096e+07 ,       1.043e+06 ,     1.31522e+07 ,     1.32633e+06 ,     1.67251e+07 ,            1505 ,          223491 ,           29771 ,     2.87891e+07 ,            7601 ,          266035 ,     2.16187e+06 ,         19388.5 ,          188963 ,     1.40961e+06 ,             914 ,         232.096 ,            2955 ,          173492 ,         99692.5 ,               0 ,
        0.002775 ,         415.075 ,          663941 ,     9.36419e+07 ,               0 ,     4.65029e+08 ,          110330 ,          578445 ,          883.86 ,     8.39859e+08 ,     9.79831e+06 ,          559157 ,         6522.61 ,            2192 ,         634.163 ,          655096 ,      6.2991e+06 ,            5036 ,         51702.1 ,          276639 ,     1.60972e+07 ,     1.06363e+06 ,     1.34123e+07 ,     1.35054e+06 ,     1.70303e+07 ,            1557 ,          231251 ,           29941 ,     2.86874e+07 ,            7826 ,          273910 ,     2.20331e+06 ,         19732.4 ,          192232 ,     1.43334e+06 ,             864 ,         193.549 ,            3177 ,          188784 ,          103415 ,               0 ,
        0.002825 ,         415.145 ,          649153 ,     9.54942e+07 ,               0 ,     4.73164e+08 ,          112279 ,          588748 ,         896.555 ,     8.54433e+08 ,     9.96836e+06 ,          577884 ,         6742.42 ,            2331 ,         661.716 ,          667285 ,     6.41342e+06 ,            5187 ,         53285.1 ,          283821 ,     1.65966e+07 ,     1.07885e+06 ,     1.36043e+07 ,     1.37578e+06 ,     1.73485e+07 ,            1516 ,          224436 ,           30706 ,      2.9218e+07 ,            7788 ,          272580 ,     2.23995e+06 ,         20080.7 ,          195377 ,     1.45737e+06 ,             991 ,         232.136 ,            3318 ,          196447 ,         82167.1 ,               0 ,
        0.002875 ,         415.159 ,          630849 ,     9.72699e+07 ,               0 ,      4.8327e+08 ,          114694 ,          600465 ,         923.406 ,     8.72638e+08 ,     1.01808e+07 ,          598199 ,         6979.81 ,            2557 ,         736.239 ,          682907 ,     6.56416e+06 ,            5670 ,         58096.4 ,          292170 ,     1.68573e+07 ,     1.10198e+06 ,     1.38959e+07 ,     1.40624e+06 ,     1.77327e+07 ,            1567 ,          234108 ,           31506 ,     2.96262e+07 ,            7915 ,          277025 ,     2.28873e+06 ,         20528.7 ,          199024 ,     1.48393e+06 ,            1074 ,         287.748 ,            3666 ,          215512 ,          102165 ,               0 ,
        0.002925 ,          415.33 ,          616039 ,     9.83436e+07 ,               0 ,      4.9038e+08 ,          116405 ,          608532 ,         946.797 ,     8.85295e+08 ,     1.03284e+07 ,          621969 ,         7257.95 ,            2691 ,         745.237 ,          691472 ,     6.64562e+06 ,            6005 ,           61875 ,          296356 ,     1.71316e+07 ,     1.11589e+06 ,     1.40714e+07 ,     1.42662e+06 ,     1.79897e+07 ,            1633 ,          242055 ,           31916 ,     2.97052e+07 ,            8013 ,          280455 ,     2.31914e+06 ,         20809.9 ,          203087 ,      1.5144e+06 ,            1111 ,          235.49 ,            3880 ,          226497 ,           87908 ,               0 ,
        0.002975 ,         415.193 ,          603234 ,     9.98021e+07 ,               0 ,      4.9733e+08 ,          118032 ,          615182 ,          970.63 ,     8.97999e+08 ,     1.04767e+07 ,          636689 ,         7429.14 ,            2726 ,         773.835 ,          701308 ,     6.74416e+06 ,            6120 ,           62613 ,          303699 ,     1.76456e+07 ,     1.13424e+06 ,     1.43027e+07 ,     1.44565e+06 ,     1.82297e+07 ,            1639 ,          239702 ,           32511 ,     2.98977e+07 ,            8216 ,          287560 ,     2.35433e+06 ,         21129.1 ,          205398 ,     1.53167e+06 ,            1138 ,         287.035 ,            4045 ,          235290 ,         88257.4 ,               0 ,
        0.003025 ,         414.809 ,          587167 ,     1.00989e+08 ,               0 ,     5.03942e+08 ,          119545 ,          623184 ,         987.735 ,     9.10263e+08 ,     1.06197e+07 ,          662116 ,         7724.08 ,            3015 ,         866.649 ,          709231 ,     6.81927e+06 ,            6534 ,         67109.1 ,          311211 ,     1.79418e+07 ,     1.14866e+06 ,     1.44846e+07 ,     1.46872e+06 ,     1.85206e+07 ,            1599 ,          236199 ,           32946 ,     3.00457e+07 ,            8127 ,          284445 ,     2.38759e+06 ,           21414 ,          208793 ,     1.55708e+06 ,            1245 ,         292.666 ,            4275 ,          261558 ,           80099 ,               0 ,
        0.003075 ,         414.875 ,          575671 ,     1.02012e+08 ,               0 ,     5.10045e+08 ,          121015 ,          628183 ,         989.109 ,     9.21297e+08 ,     1.07484e+07 ,          675716 ,         7880.27 ,            3182 ,          912.28 ,          719256 ,     6.91294e+06 ,            6655 ,         68493.6 ,          314036 ,     1.81136e+07 ,     1.16332e+06 ,     1.46695e+07 ,      1.4846e+06 ,     1.87208e+07 ,            1637 ,          244161 ,           33375 ,     3.02844e+07 ,            8201 ,          287035 ,     2.41769e+06 ,         21691.8 ,          209818 ,     1.56363e+06 ,            1275 ,         321.873 ,            4345 ,          246485 ,         88458.4 ,               0 ,
        0.003125 ,         414.741 ,          563969 ,     1.02716e+08 ,               0 ,     5.15152e+08 ,          122191 ,          634943 ,         1013.36 ,     9.30513e+08 ,      1.0856e+07 ,          684083 ,          7981.3 ,            3200 ,         891.849 ,          724969 ,     6.97178e+06 ,            6887 ,         70776.7 ,          321615 ,     1.85466e+07 ,     1.17301e+06 ,     1.47916e+07 ,     1.50254e+06 ,     1.89471e+07 ,            1690 ,          250626 ,           33530 ,     2.99813e+07 ,            8353 ,          292355 ,     2.44224e+06 ,         21914.6 ,          211908 ,     1.58116e+06 ,            1319 ,         292.106 ,            4651 ,          272313 ,         81504.8 ,               0 ,
        0.003175 ,         414.819 ,          548657 ,     1.03698e+08 ,               0 ,     5.22115e+08 ,          123861 ,          642206 ,         1011.49 ,     9.42987e+08 ,     1.10014e+07 ,          709215 ,         8272.02 ,            3447 ,         979.502 ,          734762 ,     7.06273e+06 ,            7197 ,         73831.4 ,          326743 ,     1.88314e+07 ,     1.18829e+06 ,     1.49844e+07 ,     1.52303e+06 ,     1.92054e+07 ,            1637 ,          243511 ,           33825 ,     2.99689e+07 ,            8268 ,          289380 ,     2.47308e+06 ,         22166.5 ,          215131 ,       1.605e+06 ,            1439 ,         408.149 ,            4875 ,          275200 ,         78856.8 ,               0 ,
        0.003225 ,         414.983 ,          536222 ,     1.04013e+08 ,               0 ,      5.2278e+08 ,          124058 ,          644037 ,          1019.5 ,     9.43985e+08 ,      1.1013e+07 ,          726326 ,         8473.29 ,            3669 ,         1031.56 ,          735550 ,      7.0735e+06 ,            7476 ,         76659.3 ,          329658 ,     1.89959e+07 ,     1.18938e+06 ,     1.49981e+07 ,      1.5228e+06 ,     1.92024e+07 ,            1630 ,          244474 ,           34181 ,     3.00548e+07 ,            8393 ,          293755 ,     2.47482e+06 ,         22200.1 ,          215429 ,     1.60562e+06 ,            1489 ,         360.471 ,            5077 ,          297701 ,         75293.5 ,               0 ,
        0.003275 ,         414.836 ,          524641 ,     1.04163e+08 ,               0 ,     5.25874e+08 ,          124776 ,          650637 ,         1039.35 ,     9.49631e+08 ,      1.1079e+07 ,          747766 ,         8725.92 ,            3792 ,         1071.82 ,          738958 ,     7.10338e+06 ,            7658 ,           78405 ,          332688 ,     1.92825e+07 ,     1.19456e+06 ,     1.50634e+07 ,     1.53497e+06 ,      1.9356e+07 ,            1699 ,          250920 ,           33978 ,     2.95885e+07 ,            8248 ,          288680 ,     2.48924e+06 ,         22305.4 ,          216583 ,     1.61678e+06 ,            1559 ,         371.176 ,            5232 ,          297034 ,         66102.8 ,               0 ,
        0.003325 ,         414.777 ,          515600 ,     1.04271e+08 ,               0 ,      5.2745e+08 ,          125158 ,          651001 ,         1034.21 ,      9.5242e+08 ,     1.11116e+07 ,          747958 ,         8727.93 ,            3854 ,         1082.27 ,          741939 ,      7.1325e+06 ,            7776 ,           79950 ,          334997 ,     1.93415e+07 ,       1.197e+06 ,     1.50941e+07 ,     1.53919e+06 ,     1.94092e+07 ,            1609 ,          239639 ,           34092 ,     2.94837e+07 ,            8287 ,          290045 ,     2.49576e+06 ,         22371.6 ,          217349 ,      1.6214e+06 ,            1632 ,         410.809 ,            5310 ,          308500 ,         53813.8 ,               0 ,
        0.003375 ,          414.69 ,          503687 ,     1.04287e+08 ,               0 ,     5.29087e+08 ,          125533 ,          652806 ,         1027.88 ,      9.5546e+08 ,      1.1147e+07 ,          768303 ,         8963.69 ,            4145 ,         1167.75 ,          744296 ,     7.15239e+06 ,            8142 ,         83566.5 ,          336685 ,     1.94656e+07 ,     1.19932e+06 ,     1.51235e+07 ,     1.54606e+06 ,     1.94958e+07 ,            1673 ,          250554 ,           34124 ,     2.91701e+07 ,            8281 ,          289835 ,     2.50423e+06 ,         22456.5 ,          217587 ,     1.62287e+06 ,            1673 ,         382.564 ,            5600 ,          326680 ,         61536.4 ,               0 ,
        0.003425 ,         414.738 ,          494700 ,     1.04502e+08 ,               0 ,     5.27914e+08 ,          125264 ,          653394 ,         1048.58 ,     9.53418e+08 ,     1.11232e+07 ,          772812 ,          9017.1 ,            4149 ,         1191.84 ,          742313 ,     7.13396e+06 ,            8284 ,         84996.8 ,          338680 ,     1.95779e+07 ,     1.19802e+06 ,     1.51071e+07 ,      1.5443e+06 ,     1.94736e+07 ,            1610 ,          239405 ,           34712 ,     2.93616e+07 ,            8189 ,          286615 ,     2.50128e+06 ,         22447.6 ,          218514 ,     1.62948e+06 ,            1720 ,         401.142 ,            5625 ,          324284 ,         53006.9 ,               0 ,
        0.003475 ,         414.776 ,          486906 ,      1.0401e+08 ,               0 ,     5.27809e+08 ,          125229 ,          650126 ,         1040.35 ,     9.53053e+08 ,     1.11189e+07 ,          766663 ,         8945.77 ,            4029 ,         1129.97 ,          741944 ,     7.13402e+06 ,            8567 ,         88149.4 ,          340436 ,     1.96737e+07 ,     1.19683e+06 ,      1.5092e+07 ,     1.54265e+06 ,     1.94529e+07 ,            1680 ,          251221 ,           34265 ,       2.879e+07 ,            8238 ,          288330 ,     2.49923e+06 ,         22421.5 ,          217036 ,     1.61841e+06 ,            1682 ,         442.398 ,            5911 ,          343335 ,         59593.7 ,               0 ,
        0.003525 ,         414.739 ,          476080 ,     1.03137e+08 ,               0 ,     5.24932e+08 ,          124556 ,          650881 ,         1026.55 ,     9.47871e+08 ,     1.10585e+07 ,          786024 ,          9171.1 ,            4270 ,         1206.01 ,          738228 ,     7.09744e+06 ,            8712 ,         89490.8 ,          339589 ,     1.96161e+07 ,     1.18836e+06 ,     1.49853e+07 ,     1.53642e+06 ,     1.93742e+07 ,            1551 ,          232029 ,           34010 ,      2.8278e+07 ,            8022 ,          280770 ,      2.4847e+06 ,         22290.4 ,          216998 ,     1.61755e+06 ,            1754 ,         448.704 ,            5908 ,          349404 ,         64335.4 ,               0 ,
        0.003575 ,         414.777 ,          466606 ,     1.02755e+08 ,               0 ,     5.22758e+08 ,          124044 ,          646835 ,         1028.42 ,     9.44029e+08 ,     1.10136e+07 ,          797829 ,         9307.94 ,            4464 ,         1266.08 ,          736007 ,     7.07663e+06 ,            8695 ,         89360.9 ,          338537 ,     1.95407e+07 ,     1.18486e+06 ,     1.49411e+07 ,     1.52824e+06 ,     1.92711e+07 ,            1558 ,          231160 ,           33911 ,     2.81972e+07 ,            8074 ,          282590 ,     2.47546e+06 ,         22195.2 ,          214538 ,     1.60029e+06 ,            1811 ,         425.315 ,            6106 ,          353094 ,         51128.2 ,               0 ,
