181,23,idxs,,,,,,,,,,,,,,,,,,,,,181
56,31.36,20.86,15.652,10.444,7.812,6.272,4.48,3.136,2.086,1.5652,1.0444,0.7812,0.6272,0.448,0.3136,0.2086,0.15652,0.10444,0.07812,0.06272,0.0448,0.03472,0.03136
57,29.68,19.88,14.896,9.94,7.448,5.964,4.256,2.968,1.988,1.4896,0.994,0.7448,0.5964,0.4256,0.2968,0.1988,0.14896,0.0994,0.07448,0.05964,0.04256,0.03304,0.02968
58,28.28,18.956,14.196,9.464,7.112,5.684,4.06,2.828,1.8956,1.4196,0.9464,0.7112,0.5684,0.406,0.2828,0.18956,0.14196,0.09464,0.07112,0.05684,0.0406,0.03164,0.02828
59,27.104,18.088,13.552,9.044,6.776,5.432,3.864,2.7104,1.8088,1.3552,0.9044,0.6776,0.5432,0.3864,0.27104,0.18088,0.13552,0.09044,0.06776,0.05432,0.03864,0.03024,0.027104
60,25.9,17.276,12.964,8.624,6.468,5.18,3.696,2.59,1.7276,1.2964,0.8624,0.6468,0.518,0.3696,0.259,0.17276,0.12964,0.08624,0.06468,0.0518,0.03696,0.02884,0.0259
61,24.752,16.52,12.376,8.26,6.188,4.956,3.528,2.4752,1.652,1.2376,0.826,0.6188,0.4956,0.3528,0.24752,0.1652,0.12376,0.0826,0.06188,0.04956,0.03528,0.027524,0.024752
62,23.688,15.792,11.844,7.896,5.936,4.732,3.388,2.3688,1.5792,1.1844,0.7896,0.5936,0.4732,0.3388,0.23688,0.15792,0.11844,0.07896,0.05936,0.04732,0.03388,0.02632,0.023688
63,22.708,15.12,11.34,7.56,5.684,4.536,3.248,2.2708,1.512,1.134,0.756,0.5684,0.4536,0.3248,0.22708,0.1512,0.1134,0.0756,0.05684,0.04536,0.03248,0.025228,0.022708
64,21.756,14.504,10.892,7.252,5.432,4.34,3.108,2.1756,1.4504,1.0892,0.7252,0.5432,0.434,0.3108,0.21756,0.14504,0.10892,0.07252,0.05432,0.0434,0.03108,0.024164,0.021756
65,20.86,13.916,10.444,6.944,5.208,4.172,2.996,2.0888,1.3916,1.0444,0.6972,0.5208,0.4172,0.2996,0.20888,0.13916,0.10444,0.06972,0.05208,0.04172,0.02996,0.023184,0.020888
66,20.048,13.356,10.024,6.692,5.012,4.004,2.856,2.0048,1.3356,1.0024,0.6692,0.5012,0.4004,0.2856,0.20048,0.13356,0.10024,0.06692,0.05012,0.04004,0.02856,0.02226,0.020048
67,19.264,12.824,9.632,6.412,4.816,3.864,2.7496,1.9264,1.2824,0.9632,0.6412,0.4816,0.3864,0.27496,0.19264,0.12824,0.09632,0.06412,0.04816,0.03864,0.027496,0.021392,0.019264
68,18.508,12.348,9.268,6.16,4.62,3.696,2.646,1.8508,1.2348,0.9268,0.616,0.462,0.3696,0.2646,0.18508,0.12348,0.09268,0.0616,0.0462,0.03696,0.02646,0.02058,0.018508
69,17.808,11.872,8.904,5.936,4.452,3.556,2.5452,1.7808,1.1872,0.8904,0.5936,0.4452,0.3556,0.25452,0.17808,0.11872,0.08904,0.05936,0.04452,0.03556,0.025452,0.019796,0.017808
70,17.164,11.452,8.568,5.712,4.284,3.444,2.45,1.7164,1.1452,0.8568,0.5712,0.4284,0.3444,0.245,0.17164,0.11452,0.08568,0.05712,0.04284,0.03444,0.0245,0.019068,0.017164
71,16.548,11.032,8.26,5.516,4.144,3.304,2.3632,1.6548,1.1032,0.826,0.5516,0.4144,0.3304,0.23632,0.16548,0.11032,0.0826,0.05516,0.04144,0.03304,0.023632,0.018368,0.016548
72,15.932,10.64,7.98,5.32,3.976,3.192,2.2764,1.5932,1.064,0.798,0.532,0.3976,0.3192,0.22764,0.15932,0.1064,0.0798,0.0532,0.03976,0.03192,0.022764,0.017724,0.015932
73,15.372,10.248,7.7,5.124,3.836,3.08,2.198,1.5372,1.0248,0.77,0.5124,0.3836,0.308,0.2198,0.15372,0.10248,0.077,0.05124,0.03836,0.0308,0.02198,0.017108,0.015372
