280,34, idxs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1,2.0776,2.0244,1.9771,1.9432,1.8595,1.8032,1.7192,1.68,1.722,1.8278,2.0314,2.1678,2.2789,2.5911,2.8784,3.2088,3.738,4.4884,4.9616,5.32,5.7624,6.0928,6.3112,6.4148,6.4596,6.4204,6.3308,6.1516,5.8352,4.9224,4.2476,3.3015,2.0826,2.0826
3.2,2.0776,2.0244,1.9774,1.9432,1.8598,1.8032,1.7192,1.68,1.722,1.8273,2.03,2.1655,2.2758,2.5866,2.8728,3.1976,3.724,4.4688,4.9392,5.292,5.7288,6.0536,6.2664,6.3616,6.3952,6.3448,6.2496,6.0592,5.7344,4.8048,4.1272,3.187,1.9813,1.9813
3.3,2.0776,2.0244,1.9776,1.9432,1.86,1.8032,1.7192,1.68,1.722,1.8267,2.0286,2.1633,2.2728,2.5822,2.8672,3.1864,3.71,4.4492,4.9168,5.264,5.6952,6.0144,6.2216,6.3084,6.3308,6.2692,6.1684,5.9668,5.6336,4.6872,4.0068,3.0724,1.8799,1.8799
3.4,2.0776,2.0244,1.9779,1.9432,1.8603,1.8032,1.7192,1.68,1.722,1.8262,2.0272,2.161,2.2697,2.5777,2.8616,3.1752,3.696,4.4296,4.8944,5.236,5.6616,5.9752,6.1768,6.2552,6.2664,6.1936,6.0872,5.8744,5.5328,4.5696,3.8864,2.9579,1.7786,1.7786
3.5,2.0776,2.0244,1.9782,1.9432,1.8606,1.8032,1.7192,1.68,1.722,1.8256,2.0258,2.1588,2.2666,2.5732,2.856,3.164,3.682,4.41,4.872,5.208,5.628,5.936,6.132,6.202,6.202,6.118,6.006,5.782,5.432,4.452,3.766,2.8434,1.6772,1.6772
3.6,2.0776,2.0244,1.9785,1.9432,1.8609,1.8032,1.7192,1.68,1.722,1.825,2.0244,2.1566,2.2635,2.5687,2.8504,3.1528,3.668,4.3904,4.8496,5.18,5.5944,5.8968,6.0872,6.1488,6.1376,6.0424,5.9248,5.6896,5.3312,4.3344,3.6456,2.7289,1.5758,1.5758
3.7,2.0776,2.0244,1.9788,1.9432,1.8612,1.8032,1.7192,1.68,1.722,1.8245,2.023,2.1543,2.2604,2.5642,2.8448,3.1416,3.654,4.3708,4.8272,5.152,5.5608,5.8576,6.0424,6.0956,6.0732,5.9668,5.8436,5.5972,5.2304,4.2168,3.5252,2.6144,1.4745,1.4745
3.8,2.0776,2.0244,1.979,1.9432,1.8614,1.8032,1.7192,1.68,1.722,1.8239,2.0216,2.1521,2.2574,2.5598,2.8392,3.1304,3.64,4.3512,4.8048,5.124,5.5272,5.8184,5.9976,6.0424,6.0088,5.8912,5.7624,5.5048,5.1296,4.0992,3.4048,2.4998,1.3731,1.3731
3.9,2.0776,2.0244,1.9793,1.9432,1.8617,1.8032,1.7192,1.68,1.722,1.8234,2.0202,2.1498,2.2543,2.5553,2.8336,3.1192,3.626,4.3316,4.7824,5.096,5.4936,5.7792,5.9528,5.9892,5.9444,5.8156,5.6812,5.4124,5.0288,3.9816,3.2844,2.3853,1.2718,1.2718
4,2.0776,2.0244,1.9796,1.9432,1.862,1.8032,1.7192,1.68,1.722,1.8228,2.0188,2.1476,2.2512,2.5508,2.828,3.108,3.612,4.312,4.76,5.068,5.46,5.74,5.908,5.936,5.88,5.74,5.6,5.32,4.928,3.864,3.164,2.2708,1.1704,1.1704
4.1,2.0776,2.0247,1.9796,1.9435,1.862,1.8035,1.7195,1.6803,1.722,1.8222,2.0171,2.1451,2.2478,2.5458,2.8204,3.0996,3.598,4.2952,4.7376,5.0456,5.4292,5.7036,5.8604,5.8828,5.8184,5.6756,5.53,5.2416,4.8412,3.7716,3.0755,2.1946,1.1172,1.1172
4.2,2.0776,2.025,1.9796,1.9438,1.862,1.8038,1.7198,1.6806,1.722,1.8217,2.0154,2.1426,2.2445,2.5407,2.8129,3.0912,3.584,4.2784,4.7152,5.0232,5.3984,5.6672,5.8128,5.8296,5.7568,5.6112,5.46,5.1632,4.7544,3.6792,2.987,2.1185,1.064,1.064
4.3,2.0776,2.0252,1.9796,1.944,1.862,1.804,1.72,1.6808,1.722,1.8211,2.0138,2.14,2.2411,2.5357,2.8053,3.0828,3.57,4.2616,4.6928,5.0008,5.3676,5.6308,5.7652,5.7764,5.6952,5.5468,5.39,5.0848,4.6676,3.5868,2.8986,2.0423,1.0108,1.0108
4.4,2.0776,2.0255,1.9796,1.9443,1.862,1.8043,1.7203,1.6811,1.722,1.8206,2.0121,2.1375,2.2378,2.5306,2.7978,3.0744,3.556,4.2448,4.6704,4.9784,5.3368,5.5944,5.7176,5.7232,5.6336,5.4824,5.32,5.0064,4.5808,3.4944,2.8101,1.9662,0.9576,0.9576
4.5,2.0776,2.0258,1.9796,1.9446,1.862,1.8046,1.7206,1.6814,1.722,1.82,2.0104,2.135,2.2344,2.5256,2.7902,3.066,3.542,4.228,4.648,4.956,5.306,5.558,5.67,5.67,5.572,5.418,5.25,4.928,4.494,3.402,2.7216,1.89,0.9044,0.9044
4.6,2.0776,2.0261,1.9796,1.9449,1.862,1.8049,1.7209,1.6817,1.722,1.8194,2.0087,2.1325,2.231,2.5206,2.7826,3.0576,3.528,4.2112,4.6256,4.9336,5.2752,5.5216,5.6224,5.6168,5.5104,5.3536,5.18,4.8496,4.4072,3.3096,2.6331,1.8138,0.8512,0.8512
4.7,2.0776,2.0264,1.9796,1.9452,1.862,1.8052,1.7212,1.682,1.722,1.8189,2.007,2.13,2.2277,2.5155,2.7751,3.0492,3.514,4.1944,4.6032,4.9112,5.2444,5.4852,5.5748,5.5636,5.4488,5.2892,5.11,4.7712,4.3204,3.2172,2.5446,1.7377,0.798,0.798
4.8,2.0776,2.0266,1.9796,1.9454,1.862,1.8054,1.7214,1.6822,1.722,1.8183,2.0054,2.1274,2.2243,2.5105,2.7675,3.0408,3.5,4.1776,4.5808,4.8888,5.2136,5.4488,5.5272,5.5104,5.3872,5.2248,5.04,4.6928,4.2336,3.1248,2.4562,1.6615,0.7448,0.7448
