181,11,dxs,,,,,,,,,
65,2.908566,2.908566,3.289922,3.093176,2.950012,2.456314,2.332794,2.715463,2.822827,1.778614,1.778614
66,2.901815,2.901815,3.254895,3.069748,2.863921,2.377238,2.289394,2.665262,2.779732,1.773609,1.773609
67,2.894975,2.894975,3.22093,3.050417,2.780283,2.302198,2.249626,2.617634,2.737746,1.768461,1.768461
68,2.88803,2.88803,3.188053,3.034764,2.699268,2.23118,2.213152,2.572437,2.696673,1.7634,1.7634
69,2.880962,2.880962,3.15628,3.022407,2.621057,2.164175,2.179638,2.529529,2.656341,1.758623,1.758623
70,2.873753,2.873753,3.125622,3.013008,2.545837,2.101175,2.148759,2.488767,2.616598,1.754291,1.754291
71,2.866384,2.866384,3.09608,3.006266,2.473799,2.042174,2.1202,2.450012,2.577313,1.750528,1.750528
72,2.858836,2.858836,3.067645,3.001922,2.405129,1.987169,2.093661,2.413127,2.538375,1.747415,1.747415
73,2.85109,2.85109,3.040301,2.999753,2.340012,1.936154,2.068857,2.377982,2.499693,1.744995,1.744995
74,2.843124,2.843124,3.014023,2.999574,2.278616,1.889119,2.045525,2.344455,2.461201,1.743273,1.743273
75,2.834916,2.834916,2.988777,3.001234,2.221097,1.846051,2.023421,2.312431,2.422851,1.742226,1.742226
76,2.826445,2.826445,2.964521,3.004615,2.167592,1.806929,2.002325,2.281806,2.384625,1.741806,1.741806
77,2.817688,2.817688,2.941205,3.009629,2.118211,1.771724,1.982041,2.252488,2.346525,1.741949,1.741949
78,2.808623,2.808623,2.918772,3.016215,2.073038,1.740395,1.962398,2.224396,2.308587,1.742585,1.742585
79,2.799226,2.799226,2.89716,3.024334,2.032128,1.712888,1.94325,2.197461,2.270872,1.74364,1.74364
80,2.789475,2.789475,2.8763,3.033971,1.995501,1.689133,1.924475,2.171629,2.233475,1.745053,1.745053
81,2.779346,2.779346,2.856119,3.045126,1.963143,1.669045,1.905976,2.146857,2.196518,1.746773,1.746773
82,2.768819,2.768819,2.83654,3.057812,1.935002,1.652523,1.887679,2.123115,2.160159,1.748771,1.748771
83,2.757872,2.757872,2.817484,3.072051,1.910991,1.639446,1.869534,2.100385,2.124583,1.751042,1.751042
84,2.746484,2.746484,2.79887,3.087875,1.890987,1.62968,1.85151,2.078664,2.090005,1.753603,1.753603
85,2.734638,2.734638,2.780616,3.105316,1.87483,1.62307,1.833598,2.057958,2.056665,1.756498,1.756498
86,2.722316,2.722316,2.762641,3.124405,1.862328,1.619447,1.815806,2.038287,2.024826,1.759794,1.759794
87,2.709503,2.709503,2.744863,3.145171,1.853258,1.618629,1.79816,2.019683,1.994767,1.763575,1.763575
88,2.696186,2.696186,2.727204,3.167638,1.847369,1.62042,1.780702,2.002188,1.966778,1.76794,1.76794
89,2.682355,2.682355,2.709588,3.191819,1.844389,1.624615,1.763487,1.985856,1.941154,1.772995,1.772995
90,2.668004,2.668004,2.691943,3.217717,1.844026,1.631001,1.746583,1.97075,1.918189,1.778848,1.778848
91,2.653126,2.653126,2.674201,3.245324,1.845974,1.63936,1.730071,1.956946,1.898164,1.785597,1.785597
92,2.637722,2.637722,2.656299,3.274618,1.849921,1.649472,1.714041,1.944525,1.881343,1.793331,1.793331
93,2.621793,2.621793,2.63818,3.305565,1.85555,1.661116,1.698591,1.933579,1.867964,1.802113,1.802113
94,2.605345,2.605345,2.619793,3.338114,1.862552,1.674077,1.683828,1.924204,1.858232,1.811986,1.811986
95,2.588388,2.588388,2.601095,3.372202,1.870622,1.688144,1.669863,1.916502,1.852311,1.82296,1.82296
96,2.570937,2.570937,2.58205,3.407752,1.879472,1.703114,1.656812,1.910576,1.85032,1.835011,1.835011
97,2.553007,2.553007,2.562632,3.444677,1.888835,1.718795,1.644795,1.90653,1.852325,1.848086,1.848086
98,2.534621,2.534621,2.54282,3.482877,1.898466,1.735007,1.633932,1.904466,1.858341,1.862094,1.862094
99,2.515804,2.515804,2.522605,3.522243,1.908151,1.751581,1.624341,1.904477,1.868325,1.876915,1.876915
100,2.496586,2.496586,2.501987,3.562658,1.917705,1.768368,1.61614,1.906651,1.882177,1.892403,1.892403
101,2.476998,2.476998,2.480976,3.604003,1.92698,1.785229,1.609439,1.911059,1.899744,1.908387,1.908387
102,2.457079,2.457079,2.459589,3.646152,1.935865,1.802043,1.604345,1.917761,1.920822,1.924683,1.924683
103,2.436867,2.436867,2.437856,3.688979,1.944286,1.818706,1.600955,1.926794,1.94516,1.941096,1.941096
104,2.416406,2.416406,2.415814,3.732359,1.952207,1.835129,1.599353,1.938178,1.972467,1.957431,1.957431
105,2.395741,2.395741,2.393513,3.776171,1.95963,1.851238,1.599616,1.951906,2.002422,1.973499,1.973499
106,2.37492,2.37492,2.371007,3.820297,1.966592,1.866973,1.601803,1.967949,2.034679,1.989124,1.989124
107,2.353992,2.353992,2.348363,3.864628,1.973166,1.88229,1.605961,1.986249,2.068878,2.004154,2.004154
108,2.333009,2.333009,2.325652,3.909062,1.979455,1.897155,1.612118,2.006726,2.104658,2.018461,2.018461
109,2.312022,2.312022,2.302955,3.953508,1.98559,1.911549,1.620288,2.029271,2.14166,2.031952,2.031952
110,2.291086,2.291086,2.280358,3.997888,1.991728,1.92546,1.630468,2.053752,2.179544,2.044567,2.044567
111,2.270251,2.270251,2.25795,4.042134,1.998045,1.938889,1.642636,2.080017,2.21799,2.056287,2.056287
112,2.249572,2.249572,2.235827,4.086194,2.004732,1.951842,1.656757,2.107895,2.256711,2.067132,2.067132
113,2.229097,2.229097,2.214084,4.130029,2.011994,1.964335,1.672778,2.137198,2.295457,2.07716,2.07716
114,2.208878,2.208878,2.192822,4.173618,2.02004,1.976389,1.690634,2.16773,2.334018,2.086462,2.086462
115,2.188962,2.188962,2.172137,4.216953,2.029086,1.98803,1.710248,2.199287,2.372228,2.095163,2.095163
116,2.169395,2.169395,2.152127,4.260044,2.039343,1.999289,1.731533,2.231662,2.409963,2.103413,2.103413
117,2.150219,2.150219,2.132885,4.302915,2.05102,2.010201,1.754391,2.264652,2.447145,2.111379,2.111379
118,2.131474,2.131474,2.114502,4.345609,2.064317,2.020806,1.778722,2.298058,2.483729,2.119243,2.119243
119,2.113196,2.113196,2.097063,4.388183,2.079422,2.031145,1.804421,2.331692,2.519708,2.127188,2.127188
120,2.095418,2.095418,2.080647,4.43071,2.096513,2.041262,1.831381,2.365379,2.555101,2.135397,2.135397
121,2.078171,2.078171,2.065325,4.473279,2.11575,2.051206,1.859495,2.398959,2.589945,2.144039,2.144039
122,2.061478,2.061478,2.051162,4.51599,2.137279,2.061026,1.888659,2.432288,2.624289,2.15327,2.15327
123,2.045362,2.045362,2.038212,4.55896,2.161226,2.070778,1.918771,2.465239,2.658185,2.163221,2.163221
124,2.029841,2.029841,2.026523,4.602315,2.1877,2.080519,1.949736,2.497705,2.691678,2.174001,2.174001
125,2.01493,2.01493,2.01613,4.646193,2.216793,2.090308,1.981459,2.529591,2.7248,2.185688,2.185688
126,2.000639,2.000639,2.007063,4.690741,2.248576,2.100212,2.013853,2.560819,2.75756,2.198336,2.198336
127,1.986975,1.986975,1.999338,4.736113,2.283102,2.1103,2.046835,2.591323,2.789944,2.21197,2.21197
128,1.973943,1.973943,1.992966,4.782468,2.320405,2.120646,2.080322,2.621047,2.821903,2.226592,2.226592
129,1.961544,1.961544,1.987946,4.829969,2.360499,2.13133,2.114236,2.649943,2.853356,2.242181,2.242181
130,1.949777,1.949777,1.984272,4.878778,2.403379,2.142437,2.148497,2.677966,2.88419,2.258702,2.258702
131,1.938637,1.938637,1.981926,4.929057,2.44902,2.154056,2.183026,2.705075,2.914259,2.276107,2.276107
132,1.928117,1.928117,1.980887,4.980964,2.497375,2.166283,2.217736,2.731227,2.943388,2.29434,2.29434
133,1.918209,1.918209,1.981124,5.034649,2.548373,2.179219,2.252538,2.756378,2.97138,2.313343,2.313343
134,1.908903,1.908903,1.982603,5.090253,2.601923,2.19297,2.287335,2.780481,2.998021,2.333055,2.333055
135,1.900185,1.900185,1.985285,5.147907,2.657902,2.207644,2.322019,2.803486,3.023088,2.353416,2.353416
136,1.892041,1.892041,1.989125,5.207725,2.716165,2.223356,2.356474,2.825338,3.046362,2.374367,2.374367
137,1.884457,1.884457,1.994075,5.269805,2.77653,2.240221,2.39057,2.845981,3.067631,2.395851,2.395851
138,1.877415,1.877415,2.000085,5.334226,2.838789,2.258354,2.424168,2.865356,3.086705,2.417808,2.417808
139,1.870896,1.870896,2.007102,5.401047,2.902693,2.277872,2.457115,2.883406,3.103422,2.440175,2.440175
140,1.864881,1.864881,2.015071,5.470303,2.967962,2.298887,2.489246,2.900076,3.117655,2.462882,2.462882
141,1.859349,1.859349,2.023936,5.542003,3.034272,2.321509,2.520389,2.915316,3.129322,2.485848,2.485848
142,1.854279,1.854279,2.033639,5.616133,3.101266,2.345841,2.550362,2.929081,3.138388,2.508984,2.508984
143,1.849648,1.849648,2.044124,5.692651,3.168546,2.371976,2.578977,2.941339,3.14487,2.532187,2.532187
144,1.845431,1.845431,2.05533,5.771488,3.235677,2.399997,2.606043,2.952063,3.148834,2.555344,2.555344
145,1.841605,1.841605,2.067198,5.852549,3.302188,2.429975,2.631367,2.961243,3.1504,2.578334,2.578334
146,1.838143,1.838143,2.079669,5.93571,3.367579,2.461963,2.654764,2.968878,3.149732,2.601037,2.601037
147,1.83502,1.83502,2.092681,6.020821,3.431324,2.495999,2.676052,2.974981,3.147037,2.623336,2.623336
148,1.832209,1.832209,2.106175,6.107709,3.492874,2.532098,2.695061,2.979576,3.142555,2.645135,2.645135
149,1.829683,1.829683,2.120089,6.196172,3.551672,2.570256,2.711636,2.982697,3.136554,2.666362,2.666362
150,1.827414,1.827414,2.134361,6.285989,3.607156,2.610446,2.725641,2.98439,3.129315,2.686986,2.686986
151,1.825377,1.825377,2.148929,6.376916,3.658771,2.652613,2.73696,2.984706,3.121125,2.707026,2.707026
