289,10,idxs
26,4.12,3.44,3.51,4.01,5.9,7.7,12.2,14.47,15.82,13.44
27,4.13,3.48,3.53,4.03,5.87,7.57,11.58,13.51,14.36,12.24
28,4.15,3.53,3.56,4.05,5.84,7.45,10.99,12.61,13.03,11.14
29,4.16,3.58,3.58,4.08,5.81,7.32,10.43,11.8,11.85,10.16
30,4.17,3.63,3.61,4.1,5.77,7.2,9.87,10.98,10.66,9.3
31,4.19,3.67,3.63,4.12,5.74,7.08,9.38,10.3,9.73,8.51
32,4.2,3.72,3.65,4.13,5.7,6.95,8.9,9.63,8.79,7.81
33,4.21,3.76,3.67,4.15,5.66,6.83,8.44,9.02,7.98,7.2
34,4.23,3.8,3.69,4.16,5.62,6.71,8.02,8.47,7.28,6.64
35,4.24,3.84,3.71,4.17,5.58,6.6,7.6,7.92,6.58,6.16
36,4.25,3.88,3.72,4.18,5.53,6.48,7.25,7.49,6.08,5.74
37,4.26,3.92,3.73,4.19,5.49,6.36,6.89,7.05,5.58,5.35
38,4.27,3.95,3.75,4.2,5.44,6.25,6.57,6.66,5.15,5.04
39,4.28,3.99,3.75,4.2,5.39,6.13,6.28,6.31,4.8,4.73
40,4.29,4.02,3.76,4.2,5.34,6.02,5.98,5.96,4.44,4.48
41,4.3,4.04,3.77,4.2,5.29,5.91,5.74,5.68,4.2,4.26
42,4.31,4.07,3.77,4.19,5.23,5.79,5.5,5.4,3.96,4.06
43,4.32,4.1,3.77,4.19,5.17,5.68,5.28,5.14,3.76,3.89
44,4.32,4.12,3.77,4.18,5.11,5.57,5.08,4.9,3.59,3.72
45,4.33,4.14,3.77,4.17,5.05,5.46,4.89,4.67,3.43,3.58
46,4.33,4.15,3.76,4.15,4.98,5.34,4.72,4.47,3.31,3.47
47,4.34,4.17,3.75,4.13,4.92,5.23,4.56,4.27,3.19,3.36
48,4.34,4.18,3.74,4.12,4.85,5.12,4.41,4.09,3.09,3.25
49,4.34,4.19,3.73,4.09,4.78,5,4.27,3.91,3,3.16
50,4.34,4.19,3.72,4.07,4.7,4.89,4.14,3.74,2.91,3.08
51,4.34,4.19,3.7,4.04,4.63,4.77,4.02,3.58,2.84,3
52,4.33,4.2,3.69,4.01,4.55,4.65,3.9,3.43,2.76,2.94
53,4.33,4.19,3.67,3.98,4.47,4.54,3.79,3.28,2.7,2.86
54,4.33,4.19,3.65,3.95,4.39,4.42,3.69,3.15,2.64,2.79
