289,17,idxs
6,3.897879,2.663384,3.002985,3.555754,6.274104,9.797796,24.697822,37.540308,53.226846,69.16,85.68,103.04,114.8,122.64,130.2,131.88,131.88
6.1,3.898395,2.665277,3.004332,3.556978,6.273306,9.792304,24.660873,37.463771,53.099042,68.768,85.092,102.172,113.624,121.212,128.352,129.696,129.556
6.2,3.898911,2.667169,3.005679,3.558203,6.272509,9.786811,24.623924,37.387234,52.971237,68.376,84.504,101.304,112.448,119.784,126.504,127.512,127.232
6.3,3.899426,2.669061,3.007026,3.559427,6.271711,9.781319,24.586976,37.310696,52.843433,67.984,83.916,100.436,111.272,118.356,124.656,125.328,124.908
6.4,3.899942,2.670953,3.008373,3.560652,6.270914,9.775826,24.550027,37.234159,52.715628,67.592,83.328,99.568,110.096,116.928,122.808,123.144,122.584
6.5,3.900458,2.672846,3.00972,3.561876,6.270116,9.770334,24.513078,37.157622,52.587824,67.2,82.74,98.7,108.92,115.5,120.96,120.96,120.26
6.6,3.900974,2.674738,3.011066,3.5631,6.269318,9.764842,24.476129,37.081085,52.46002,66.808,82.152,97.832,107.744,114.072,119.112,118.776,117.936
6.7,3.901489,2.67663,3.012413,3.564325,6.268521,9.759349,24.43918,37.004548,52.332215,66.416,81.564,96.964,106.568,112.644,117.264,116.592,115.612
6.8,3.902005,2.678523,3.01376,3.565549,6.267723,9.753857,24.402232,36.92801,52.204411,66.024,80.976,96.096,105.392,111.216,115.416,114.408,113.288
6.9,3.902521,2.680415,3.015107,3.566774,6.266926,9.748364,24.365283,36.851473,52.076606,65.632,80.388,95.228,104.216,109.788,113.568,112.224,110.964
7,3.903036,2.682307,3.016454,3.567998,6.266128,9.742872,24.328334,36.774936,51.948802,65.24,79.8,94.36,103.04,108.36,111.72,110.04,108.64
7.1,3.903552,2.6842,3.017801,3.569222,6.26533,9.73738,24.291385,36.698399,51.820998,64.848,79.212,93.492,101.948,107.044,110.012,108.108,106.596
7.2,3.904068,2.686092,3.019147,3.570447,6.264533,9.731887,24.254436,36.621862,51.693193,64.456,78.624,92.624,100.856,105.728,108.304,106.176,104.552
7.3,3.904584,2.687984,3.020494,3.571671,6.263735,9.726395,24.217488,36.545324,51.565389,64.064,78.036,91.756,99.764,104.412,106.596,104.244,102.508
7.4,3.905099,2.689877,3.021841,3.572896,6.262938,9.720902,24.180539,36.468787,51.437584,63.672,77.448,90.888,98.672,103.096,104.888,102.312,100.464
7.5,3.905615,2.691769,3.023188,3.57412,6.26214,9.71541,24.14359,36.39225,51.30978,63.28,76.86,90.02,97.58,101.78,103.18,100.38,98.42
7.6,3.906322,2.694349,3.025006,3.575772,6.261043,9.708007,24.094486,36.292159,51.143144,62.888,76.272,89.152,96.488,100.464,101.472,98.448,96.376
7.7,3.907029,2.696929,3.026824,3.577425,6.259946,9.700604,24.045382,36.192068,50.976508,62.496,75.684,88.284,95.396,99.148,99.764,96.516,94.332
7.8,3.907736,2.699508,3.028641,3.579077,6.25885,9.693202,23.996278,36.091978,50.809872,62.104,75.096,87.416,94.304,97.832,98.056,94.584,92.288
7.9,3.908443,2.702088,3.030459,3.58073,6.257753,9.685799,23.947174,35.991887,50.643236,61.712,74.508,86.548,93.212,96.516,96.348,92.652,90.244
8,3.90915,2.704668,3.032277,3.582382,6.256656,9.678396,23.89807,35.891796,50.4766,61.32,73.92,85.68,92.12,95.2,94.64,90.72,88.2
8.1,3.909857,2.707248,3.034095,3.584034,6.255559,9.670993,23.848966,35.791705,50.309964,60.928,73.36,84.868,91.056,93.94,93.128,89.012,86.408
8.2,3.910564,2.709828,3.035913,3.585687,6.254462,9.66359,23.799862,35.691614,50.143328,60.536,72.8,84.056,89.992,92.68,91.616,87.304,84.616
8.3,3.911271,2.712407,3.03773,3.587339,6.253366,9.656188,23.750758,35.591524,49.976692,60.144,72.24,83.244,88.928,91.42,90.104,85.596,82.824
8.4,3.911978,2.714987,3.039548,3.588992,6.252269,9.648785,23.701654,35.491433,49.810056,59.752,71.68,82.432,87.864,90.16,88.592,83.888,81.032
8.5,3.912685,2.717567,3.041366,3.590644,6.251172,9.641382,23.65255,35.391342,49.64342,59.36,71.12,81.62,86.8,88.9,87.08,82.18,79.24
8.6,3.913392,2.720147,3.043184,3.592296,6.250075,9.633979,23.603446,35.291251,49.476784,58.968,70.56,80.808,85.736,87.64,85.568,80.472,77.448
8.7,3.914099,2.722727,3.045002,3.593949,6.248978,9.626576,23.554342,35.19116,49.310148,58.576,70,79.996,84.672,86.38,84.056,78.764,75.656
8.8,3.914805,2.725306,3.046819,3.595601,6.247882,9.619174,23.505238,35.09107,49.143512,58.184,69.44,79.184,83.608,85.12,82.544,77.056,73.864
8.9,3.915512,2.727886,3.048637,3.597254,6.246785,9.611771,23.456134,34.990979,48.976876,57.792,68.88,78.372,82.544,83.86,81.032,75.348,72.072
9,3.916219,2.730466,3.050455,3.598906,6.245688,9.604368,23.40703,34.890888,48.81024,57.4,68.32,77.56,81.48,82.6,79.52,73.64,70.28
9.1,3.916926,2.733046,3.052273,3.600558,6.244591,9.596965,23.357926,34.790797,48.643604,57.008,67.788,76.776,80.5,81.452,78.148,72.156,68.796
9.2,3.917633,2.735626,3.054091,3.602211,6.243494,9.589562,23.308822,34.690706,48.476968,56.616,67.256,75.992,79.52,80.304,76.776,70.672,67.312
9.3,3.91834,2.738205,3.055908,3.603863,6.242398,9.58216,23.259718,34.590616,48.310332,56.224,66.724,75.208,78.54,79.156,75.404,69.188,65.828
9.4,3.919047,2.740785,3.057726,3.605516,6.241301,9.574757,23.210614,34.490525,48.143696,55.832,66.192,74.424,77.56,78.008,74.032,67.704,64.344
9.5,3.919754,2.743365,3.059544,3.607168,6.240204,9.567354,23.16151,34.390434,47.97706,55.44,65.66,73.64,76.58,76.86,72.66,66.22,62.86
9.6,3.920461,2.745945,3.061362,3.60882,6.239107,9.559951,23.112406,34.290343,47.810424,55.048,65.128,72.856,75.6,75.712,71.288,64.736,61.376
9.7,3.921168,2.748525,3.06318,3.610473,6.23801,9.552548,23.063302,34.190252,47.643788,54.656,64.596,72.072,74.62,74.564,69.916,63.252,59.892
9.8,3.921875,2.751104,3.064997,3.612125,6.236914,9.545146,23.014198,34.090162,47.477152,54.264,64.064,71.288,73.64,73.416,68.544,61.768,58.408
9.9,3.922582,2.753684,3.066815,3.613778,6.235817,9.537743,22.965094,33.990071,47.310516,53.872,63.532,70.504,72.66,72.268,67.172,60.284,56.924
10,3.923289,2.756264,3.068633,3.61543,6.23472,9.53034,22.91599,33.88998,47.14388,53.48,63,69.72,71.68,71.12,65.8,58.8,55.44
10.1,3.924172,2.759465,3.070857,3.617451,6.233339,9.521288,22.857103,33.772516,46.94917,53.116,62.468,68.964,70.756,70.084,64.624,57.568,54.208
10.2,3.925056,2.762665,3.073081,3.619472,6.231958,9.512237,22.798216,33.655051,46.754459,52.752,61.936,68.208,69.832,69.048,63.448,56.336,52.976
10.3,3.925939,2.765866,3.075305,3.621492,6.230578,9.503185,22.73933,33.537587,46.559749,52.388,61.404,67.452,68.908,68.012,62.272,55.104,51.744
10.4,3.926822,2.769066,3.07753,3.623513,6.229197,9.494134,22.680443,33.420122,46.365038,52.024,60.872,66.696,67.984,66.976,61.096,53.872,50.512
10.5,3.927706,2.772267,3.079754,3.625534,6.227816,9.485082,22.621556,33.302658,46.170328,51.66,60.34,65.94,67.06,65.94,59.92,52.64,49.28
10.6,3.928589,2.775467,3.081978,3.627555,6.226435,9.47603,22.562669,33.185194,45.975618,51.296,59.808,65.184,66.136,64.904,58.744,51.408,48.048
10.7,3.929473,2.778668,3.084202,3.629576,6.225054,9.466979,22.503782,33.067729,45.780907,50.932,59.276,64.428,65.212,63.868,57.568,50.176,46.816
10.8,3.930356,2.781868,3.086426,3.631596,6.223674,9.457927,22.444896,32.950265,45.586197,50.568,58.744,63.672,64.288,62.832,56.392,48.944,45.584
10.9,3.931239,2.785069,3.08865,3.633617,6.222293,9.448876,22.386009,32.8328,45.391486,50.204,58.212,62.916,63.364,61.796,55.216,47.712,44.352
11,3.932123,2.788269,3.090875,3.635638,6.220912,9.439824,22.327122,32.715336,45.196776,49.84,57.68,62.16,62.44,60.76,54.04,46.48,43.12
11.1,3.933006,2.79147,3.093099,3.637659,6.219531,9.430772,22.268235,32.597872,45.002066,49.476,57.176,61.488,61.628,59.836,53.032,45.472,42.14
11.2,3.933889,2.79467,3.095323,3.63968,6.21815,9.421721,22.209348,32.480407,44.807355,49.112,56.672,60.816,60.816,58.912,52.024,44.464,41.16
11.3,3.934773,2.797871,3.097547,3.6417,6.21677,9.412669,22.150462,32.362943,44.612645,48.748,56.168,60.144,60.004,57.988,51.016,43.456,40.18
11.4,3.935656,2.801071,3.099771,3.643721,6.215389,9.403618,22.091575,32.245478,44.417934,48.384,55.664,59.472,59.192,57.064,50.008,42.448,39.2
11.5,3.936539,2.804272,3.101995,3.645742,6.214008,9.394566,22.032688,32.128014,44.223224,48.02,55.16,58.8,58.38,56.14,49,41.44,38.22
11.6,3.937423,2.807472,3.10422,3.647763,6.212627,9.385514,21.973801,32.01055,44.028514,47.656,54.656,58.128,57.568,55.216,47.992,40.432,37.24
11.7,3.938306,2.810673,3.106444,3.649784,6.211246,9.376463,21.914914,31.893085,43.833803,47.292,54.152,57.456,56.756,54.292,46.984,39.424,36.26
11.8,3.939189,2.813873,3.108668,3.651804,6.209866,9.367411,21.856028,31.775621,43.639093,46.928,53.648,56.784,55.944,53.368,45.976,38.416,35.28
11.9,3.940073,2.817074,3.110892,3.653825,6.208485,9.35836,21.797141,31.658156,43.444382,46.564,53.144,56.112,55.132,52.444,44.968,37.408,34.3
12,3.940956,2.820274,3.113116,3.655846,6.207104,9.349308,21.738254,31.540692,43.249672,46.2,52.64,55.44,54.32,51.52,43.96,36.4,33.32
13,3.950578,2.854971,3.136997,3.67753,6.19195,9.252056,21.114058,30.313262,41.221516,42.84,47.88,49,46.76,43.4,35.28,28.28,25.48
14,3.960989,2.89236,3.162518,3.70069,6.17545,9.148068,20.454534,29.033046,39.112308,39.76,43.68,43.12,40.04,36.12,28.28,22.008,19.516
15,3.9714,2.929749,3.188038,3.72385,6.15895,9.04408,19.79501,27.75283,37.0031,36.68,39.48,37.8,34.16,30.24,22.596,17.08,15.036
16,3.983164,2.971569,3.215941,3.749114,6.139882,8.929836,19.093466,26.435218,34.850348,33.6,35.56,33.04,28.84,24.892,18.004,13.356,11.732
17,3.994928,3.01339,3.243844,3.774378,6.120814,8.815592,18.391922,25.117606,32.697596,30.8,31.92,28.56,24.388,20.496,14.364,10.584,9.324
18,4.00724,3.056899,3.272454,3.800234,6.100488,8.697816,17.683402,23.812442,30.577124,28.28,28.56,24.752,20.524,16.856,11.536,8.54,7.616
19,4.020101,3.102096,3.301771,3.826682,6.078904,8.576508,16.967906,22.519726,28.488932,25.872,25.564,21.364,17.248,13.888,9.38,7.084,6.412
20,4.032961,3.147293,3.331087,3.85313,6.05732,8.4552,16.25241,21.22701,26.40074,23.632,22.82,18.396,14.448,11.452,7.756,6.02,5.544
21,4.046632,3.194743,3.360807,3.87977,6.033188,8.329796,15.548642,20.010894,24.466392,21.56,20.3,15.82,12.152,9.52,6.524,5.236,4.9
22,4.060303,3.242194,3.390527,3.90641,6.009056,8.204392,14.844874,18.794778,22.532044,19.628,18.06,13.58,10.248,7.98,5.6,4.648,4.424
23,4.074223,3.29019,3.419944,3.932646,5.983584,8.078222,14.157886,17.635964,20.70707,17.864,16.044,11.676,8.68,6.776,4.9,4.228,4.032
24,4.088393,3.338733,3.449058,3.958478,5.956772,7.951286,13.487678,16.534452,18.99147,16.268,14.252,10.052,7.392,5.824,4.396,3.864,3.696
25,4.102563,3.387275,3.478172,3.98431,5.92996,7.82435,12.81747,15.43294,17.27587,14.784,12.656,8.68,6.384,5.096,3.976,3.528,3.388
26,4.116901,3.435743,3.505704,4.008334,5.900244,7.697926,12.19777,14.469072,15.817202,13.44,11.228,7.56,5.544,4.508,3.64,3.248,3.136
27,4.131239,3.48421,3.533237,4.032358,5.870528,7.571502,11.57807,13.505204,14.358534,12.236,9.996,6.608,4.9,4.06,3.36,2.996,2.884
28,4.145489,3.532071,3.559526,4.054998,5.839196,7.446046,10.989404,12.614442,13.034472,11.144,8.904,5.824,4.368,3.696,3.108,2.772,2.6376
29,4.15965,3.579324,3.584572,4.076254,5.806248,7.321558,10.431772,11.796786,11.845016,10.164,7.98,5.152,3.948,3.388,2.856,2.548,2.4192
30,4.173811,3.626578,3.609618,4.09751,5.7733,7.19707,9.87414,10.97913,10.65556,9.296,7.168,4.62,3.612,3.136,2.6572,2.3436,2.212
31,4.187442,3.671534,3.63137,4.115118,5.736716,7.075322,9.384728,10.303774,9.725208,8.512,6.468,4.172,3.304,2.912,2.4612,2.1476,2.0188
32,4.201073,3.716491,3.653122,4.132726,5.700132,6.953574,8.895316,9.628418,8.794856,7.812,5.852,3.808,3.08,2.7188,2.2764,1.9684,1.8424
33,4.214261,3.759799,3.672886,4.148112,5.661504,6.833308,8.440608,9.017524,7.980496,7.196,5.32,3.5,2.884,2.5396,2.1056,1.8032,1.6744
34,4.227008,3.801458,3.690662,4.161276,5.620832,6.714524,8.020604,8.471092,7.282128,6.636,4.9,3.248,2.6852,2.3716,1.946,1.6492,1.5204
35,4.239754,3.843118,3.708438,4.17444,5.58016,6.59574,7.6006,7.92466,6.58376,6.16,4.508,3.052,2.5228,2.2176,1.7976,1.5064,1.3776
36,4.251267,3.880586,3.721698,4.182492,5.534952,6.479628,7.247036,7.487844,6.079608,5.74,4.172,2.856,2.3716,2.072,1.6604,1.372,1.2432
37,4.26278,3.918054,3.734958,4.190544,5.489744,6.363516,6.893472,7.051028,5.575456,5.348,3.892,2.6908,2.2316,1.9348,1.5372,1.2488,1.1172
38,4.273507,3.953041,3.745768,4.195774,5.442056,6.248418,6.570082,6.658152,5.147366,5.04,3.668,2.5452,2.1,1.8088,1.4196,1.134,0.9996
39,4.283449,3.985548,3.754127,4.198182,5.391888,6.134334,6.276866,6.309216,4.795338,4.732,3.444,2.4136,1.9796,1.6884,1.3132,1.0248,0.8904
40,4.293391,4.018055,3.762487,4.20059,5.34172,6.02025,5.98365,5.96028,4.44331,4.48,3.276,2.2904,1.862,1.5792,1.2124,0.924,0.7924
41,4.301446,4.044969,3.765723,4.196962,5.286252,5.90731,5.742686,5.6781,4.202502,4.256,3.108,2.1756,1.7528,1.4784,1.12,0.8288,0.7
42,4.309501,4.071884,3.76896,4.193334,5.230784,5.79437,5.501722,5.39592,3.961694,4.06,2.968,2.072,1.652,1.386,1.0304,0.742,0.6188
43,4.316468,4.095759,3.769602,4.186576,5.172554,5.68154,5.282402,5.13799,3.758682,3.892,2.856,1.9712,1.5596,1.302,0.9492,0.6608,0.546
44,4.322345,4.116596,3.76765,4.176688,5.111562,5.56882,5.084726,4.90431,3.593466,3.724,2.744,1.8788,1.4728,1.2236,0.8708,0.588,0.4844
45,4.328222,4.137432,3.765698,4.1668,5.05057,5.4561,4.88705,4.67063,3.42825,3.584,2.6432,1.7892,1.3944,1.1508,0.798,0.5236,0.4284
46,4.331664,4.151856,3.758645,4.15058,4.984002,5.342764,4.723786,4.471386,3.31069,3.472,2.548,1.7052,1.3216,1.0836,0.728,0.4648,0.3836
47,4.335105,4.16628,3.751592,4.13436,4.917434,5.229428,4.560522,4.272142,3.19313,3.36,2.4612,1.6296,1.2544,1.022,0.6608,0.4172,0.3472
48,4.337219,4.177405,3.7421,4.115016,4.848138,5.115478,4.410458,4.085392,3.08965,3.248,2.38,1.5568,1.1928,0.9632,0.5992,0.3724,0.3164
49,4.338006,4.18523,3.730169,4.092548,4.776114,5.000914,4.273594,3.911136,3.00025,3.164,2.3044,1.4896,1.1368,0.9044,0.5432,0.3388,0.294
50,4.338792,4.193055,3.718238,4.07008,4.70409,4.88635,4.13673,3.73688,2.91085,3.08,2.2316,1.428,1.0836,0.8512,0.4928,0.3108,0.27664
51,4.336748,4.194239,3.701772,4.041584,4.626942,4.770298,4.019638,3.5824,2.837898,2.996,2.1644,1.3692,1.036,0.8008,0.4452,0.2856,0.26432
52,4.334703,4.195423,3.685306,4.013088,4.549794,4.654246,3.902546,3.42792,2.764946,2.94,2.0972,1.3188,0.9884,0.7504,0.4032,0.26908,0.2562
53,4.331179,4.193332,3.666791,3.981756,4.470346,4.53751,3.79283,3.282388,2.697472,2.856,2.0384,1.2712,0.9464,0.7028,0.3668,0.25648,0.2506
54,4.326176,4.187965,3.646228,3.947588,4.388598,4.42009,3.69049,3.145804,2.635476,2.7916,1.9796,1.2264,0.9016,0.6552,0.3332,0.24724,0.24752
55,4.321173,4.182598,3.625664,3.91342,4.30685,4.30267,3.58815,3.00922,2.57348,2.7272,1.9208,1.1844,0.8624,0.6104,0.308,0.24136,0.24584
56,4.313133,4.170892,3.60151,3.874044,4.221218,4.184418,3.497174,2.890772,2.521096,2.6656,1.8676,1.1452,0.8232,0.5684,0.2856,0.238,0.24472
57,4.305094,4.159186,3.577355,3.834668,4.135586,4.066166,3.406198,2.772324,2.468712,2.6068,1.82,1.1088,0.784,0.5292,0.26628,0.23604,0.24416
58,4.295523,4.144469,3.551681,3.792962,4.048458,3.947958,3.31993,2.663518,2.421516,2.5508,1.7724,1.0752,0.7448,0.49,0.25144,0.2352,0.24304
59,4.284422,4.12674,3.524486,3.748926,3.959834,3.829794,3.23837,2.564354,2.379508,2.4948,1.7276,1.0416,0.7084,0.4536,0.24024,0.23464,0.24136
60,4.273321,4.109012,3.497292,3.70489,3.87121,3.71163,3.15681,2.46519,2.3375,2.4416,1.6828,1.0108,0.6692,0.42,0.23212,0.23464,0.2394
61,4.259186,4.085666,3.467624,3.656814,3.780606,3.594786,3.083826,2.386338,2.307092,2.3884,1.6436,0.98,0.6356,0.3892,0.22624,0.23436,0.23632
62,4.245051,4.062319,3.437956,3.608738,3.690002,3.477942,3.010842,2.307486,2.276684,2.3408,1.6044,0.9492,0.5992,0.3612,0.2226,0.23324,0.2324
