         x(mm) ,           EdepX ,   EdepX UnkNown ,        EdepX e- ,        EdepX e+ ,  Transportation ,         Elastic ,      ExcitRotat ,     ExcitVibrat ,      Excitation ,     DissocNeutr ,            Ioni ,      Attachment ,    Annihilation ,     Positronium ,
        0.003085 ,     1.33447e+08 ,               0 ,     7.12865e+07 ,     6.21602e+07 ,               0 ,     7.48604e+08 ,     1.35586e+09 ,     2.44459e+07 ,          615847 ,      2.3612e+06 ,     4.48066e+06 ,          288818 ,             750 ,           28015 ,
        0.003095 ,     1.30566e+08 ,               0 ,     6.97788e+07 ,     6.07867e+07 ,               0 ,     7.32212e+08 ,     1.32619e+09 ,     2.39055e+07 ,          605367 ,     2.31142e+06 ,     4.38404e+06 ,          282064 ,             713 ,           27282 ,
        0.003105 ,     1.28007e+08 ,               0 ,     6.83126e+07 ,     5.96941e+07 ,               0 ,     7.16878e+08 ,     1.29836e+09 ,     2.33985e+07 ,          592753 ,     2.26552e+06 ,     4.29584e+06 ,          276482 ,             685 ,           27344 ,
        0.003115 ,      1.2523e+08 ,               0 ,     6.67729e+07 ,     5.84573e+07 ,               0 ,     7.01139e+08 ,     1.27009e+09 ,     2.28905e+07 ,          580236 ,     2.21524e+06 ,     4.19887e+06 ,          270469 ,             728 ,           26954 ,
        0.003125 ,     1.22235e+08 ,               0 ,     6.51746e+07 ,     5.70608e+07 ,               0 ,     6.84506e+08 ,     1.23988e+09 ,     2.23475e+07 ,          565326 ,     2.16276e+06 ,     4.09604e+06 ,          263583 ,             674 ,           26367 ,
        0.003135 ,     1.19191e+08 ,               0 ,     6.35438e+07 ,     5.56473e+07 ,               0 ,     6.67135e+08 ,     1.20852e+09 ,     2.17714e+07 ,          552513 ,     2.10827e+06 ,     3.99677e+06 ,          256736 ,             673 ,           25825 ,
        0.003145 ,     1.16469e+08 ,               0 ,     6.20945e+07 ,     5.43745e+07 ,               0 ,     6.50806e+08 ,     1.17892e+09 ,     2.12424e+07 ,          538331 ,      2.0638e+06 ,     3.89947e+06 ,          251450 ,             661 ,           25703 ,
        0.003155 ,     1.13757e+08 ,               0 ,     6.06109e+07 ,     5.31461e+07 ,               0 ,     6.35769e+08 ,     1.15168e+09 ,     2.07586e+07 ,          527461 ,     2.01475e+06 ,     3.80796e+06 ,          245919 ,             633 ,           24865 ,
        0.003165 ,     1.11083e+08 ,               0 ,     5.91501e+07 ,     5.19328e+07 ,               0 ,     6.21458e+08 ,     1.12566e+09 ,     2.02862e+07 ,          514992 ,     1.96549e+06 ,     3.72036e+06 ,          238334 ,             660 ,           24698 ,
        0.003175 ,     1.08334e+08 ,               0 ,     5.76557e+07 ,     5.06787e+07 ,               0 ,     6.05876e+08 ,      1.0975e+09 ,     1.97856e+07 ,          501260 ,     1.91719e+06 ,     3.62919e+06 ,          233607 ,             655 ,           24345 ,
        0.003185 ,     1.05767e+08 ,               0 ,     5.62607e+07 ,     4.95061e+07 ,               0 ,     5.90937e+08 ,     1.07032e+09 ,     1.92856e+07 ,          488104 ,     1.87356e+06 ,     3.53951e+06 ,          227643 ,             604 ,           23737 ,
        0.003195 ,     1.03135e+08 ,               0 ,     5.48011e+07 ,     4.83339e+07 ,               0 ,     5.75875e+08 ,     1.04329e+09 ,      1.8798e+07 ,          476354 ,     1.82559e+06 ,     3.44955e+06 ,          221755 ,             640 ,           23501 ,
        0.003205 ,     1.00762e+08 ,               0 ,     5.36064e+07 ,     4.71556e+07 ,               0 ,     5.62495e+08 ,     1.01899e+09 ,     1.83621e+07 ,          466846 ,     1.78531e+06 ,      3.3697e+06 ,          216114 ,             599 ,           22841 ,
        0.003215 ,      9.8223e+07 ,               0 ,      5.2235e+07 ,      4.5988e+07 ,               0 ,     5.48512e+08 ,     9.93476e+08 ,     1.79099e+07 ,          455153 ,     1.73991e+06 ,     3.28259e+06 ,          210668 ,             591 ,           22536 ,
        0.003225 ,     9.57088e+07 ,               0 ,     5.08366e+07 ,     4.48722e+07 ,               0 ,     5.33633e+08 ,      9.6668e+08 ,     1.74193e+07 ,          442177 ,      1.6972e+06 ,     3.19743e+06 ,          205497 ,             586 ,           22203 ,
        0.003235 ,      9.3303e+07 ,               0 ,     4.95167e+07 ,     4.37863e+07 ,               0 ,     5.19912e+08 ,     9.41916e+08 ,      1.6975e+07 ,          431756 ,      1.6532e+06 ,     3.11312e+06 ,          200412 ,             611 ,           21678 ,
        0.003245 ,     9.08935e+07 ,               0 ,     4.82468e+07 ,     4.26467e+07 ,               0 ,     5.06497e+08 ,     9.17387e+08 ,     1.65327e+07 ,          421361 ,     1.61141e+06 ,     3.03956e+06 ,          195218 ,             571 ,           21541 ,
        0.003255 ,     8.82709e+07 ,               0 ,     4.68323e+07 ,     4.14386e+07 ,               0 ,     4.92352e+08 ,     8.91792e+08 ,     1.60793e+07 ,          408591 ,     1.56571e+06 ,     2.94469e+06 ,          189292 ,             542 ,           20983 ,
        0.003265 ,     8.57434e+07 ,               0 ,     4.54365e+07 ,     4.03069e+07 ,               0 ,     4.77944e+08 ,     8.65644e+08 ,      1.5609e+07 ,          397323 ,     1.51864e+06 ,     2.86033e+06 ,          184557 ,             564 ,           20447 ,
        0.003275 ,     8.32142e+07 ,               0 ,     4.41152e+07 ,     3.90989e+07 ,               0 ,     4.63626e+08 ,     8.39842e+08 ,     1.51343e+07 ,          386001 ,     1.47429e+06 ,      2.7778e+06 ,          178713 ,             510 ,           19959 ,
        0.003285 ,     8.09706e+07 ,               0 ,     4.29206e+07 ,       3.805e+07 ,               0 ,      4.5058e+08 ,     8.16131e+08 ,     1.47117e+07 ,          374114 ,     1.43554e+06 ,     2.69907e+06 ,          173599 ,             517 ,           19416 ,
        0.003295 ,     7.87992e+07 ,               0 ,     4.17583e+07 ,      3.7041e+07 ,               0 ,     4.38041e+08 ,     7.93639e+08 ,     1.42915e+07 ,          364329 ,     1.39743e+06 ,     2.62345e+06 ,          169316 ,             479 ,           19237 ,
        0.003305 ,     7.63188e+07 ,               0 ,     4.04036e+07 ,     3.59152e+07 ,               0 ,     4.24941e+08 ,     7.69971e+08 ,     1.38763e+07 ,          352470 ,     1.35331e+06 ,     2.54396e+06 ,          163781 ,             493 ,           18721 ,
        0.003315 ,     7.42303e+07 ,               0 ,     3.92992e+07 ,     3.49311e+07 ,               0 ,     4.13089e+08 ,     7.48355e+08 ,     1.34791e+07 ,          343338 ,     1.31772e+06 ,      2.4743e+06 ,          158923 ,             497 ,           18544 ,
        0.003325 ,      7.2225e+07 ,               0 ,     3.82453e+07 ,     3.39797e+07 ,               0 ,     4.01617e+08 ,     7.27475e+08 ,     1.31141e+07 ,          333941 ,     1.28237e+06 ,     2.40532e+06 ,          155126 ,             445 ,           18141 ,
        0.003335 ,     7.01812e+07 ,               0 ,     3.70853e+07 ,     3.30959e+07 ,               0 ,     3.89593e+08 ,     7.05837e+08 ,     1.27212e+07 ,          323655 ,     1.24546e+06 ,     2.33621e+06 ,          149944 ,             482 ,           17657 ,
        0.003345 ,     6.78964e+07 ,               0 ,     3.59019e+07 ,     3.19946e+07 ,               0 ,     3.77377e+08 ,     6.83773e+08 ,     1.23205e+07 ,          314950 ,     1.20549e+06 ,     2.26015e+06 ,          144988 ,             431 ,           17162 ,
        0.003355 ,     6.57383e+07 ,               0 ,     3.47098e+07 ,     3.10285e+07 ,               0 ,     3.64853e+08 ,     6.61021e+08 ,     1.19128e+07 ,          303316 ,     1.16522e+06 ,     2.18623e+06 ,          140486 ,             452 ,           16588 ,
        0.003365 ,      6.3604e+07 ,               0 ,     3.35587e+07 ,     3.00453e+07 ,               0 ,     3.53028e+08 ,     6.39617e+08 ,     1.15233e+07 ,          295120 ,     1.12927e+06 ,     2.11282e+06 ,          136432 ,             430 ,           16288 ,
        0.003375 ,     6.18227e+07 ,               0 ,     3.26055e+07 ,     2.92172e+07 ,               0 ,     3.42588e+08 ,     6.20572e+08 ,     1.11852e+07 ,          286859 ,     1.09777e+06 ,     2.05374e+06 ,          131656 ,             411 ,           16168 ,
        0.003385 ,     5.98305e+07 ,               0 ,     3.15726e+07 ,     2.82579e+07 ,               0 ,     3.32133e+08 ,     6.01657e+08 ,     1.08419e+07 ,          276889 ,     1.06225e+06 ,     1.98866e+06 ,          127851 ,             424 ,           15666 ,
        0.003395 ,     5.79944e+07 ,               0 ,     3.05487e+07 ,     2.74457e+07 ,               0 ,      3.2086e+08 ,     5.81319e+08 ,     1.04694e+07 ,          268299 ,     1.03082e+06 ,      1.9235e+06 ,          123029 ,             410 ,           15318 ,
        0.003405 ,     5.58052e+07 ,               0 ,      2.9415e+07 ,     2.63901e+07 ,               0 ,     3.09665e+08 ,     5.61159e+08 ,     1.01137e+07 ,          257927 ,          990606 ,     1.85419e+06 ,          118988 ,             371 ,           14793 ,
        0.003415 ,     5.40866e+07 ,               0 ,     2.84321e+07 ,     2.56545e+07 ,               0 ,      2.9955e+08 ,     5.42667e+08 ,     9.77448e+06 ,          250580 ,          959468 ,     1.79447e+06 ,          115240 ,             376 ,           14476 ,
        0.003425 ,     5.22246e+07 ,               0 ,     2.74426e+07 ,      2.4782e+07 ,               0 ,     2.88894e+08 ,     5.23402e+08 ,     9.43448e+06 ,          240411 ,          927244 ,     1.73032e+06 ,          111368 ,             342 ,           14222 ,
        0.003435 ,     5.03141e+07 ,               0 ,      2.6487e+07 ,     2.38271e+07 ,               0 ,     2.78243e+08 ,     5.04249e+08 ,     9.08408e+06 ,          233412 ,          894267 ,     1.66667e+06 ,          106863 ,             360 ,           13516 ,
        0.003445 ,     4.85459e+07 ,               0 ,     2.55321e+07 ,     2.30138e+07 ,               0 ,     2.68625e+08 ,     4.86533e+08 ,     8.77449e+06 ,          224700 ,          862586 ,     1.60858e+06 ,          103917 ,             350 ,           13170 ,
        0.003455 ,     4.69424e+07 ,               0 ,     2.46987e+07 ,     2.22437e+07 ,               0 ,     2.59552e+08 ,     4.70213e+08 ,     8.47182e+06 ,          217403 ,          833636 ,     1.55445e+06 ,           99893 ,             329 ,           12895 ,
        0.003465 ,     4.51918e+07 ,               0 ,     2.37472e+07 ,     2.14446e+07 ,               0 ,     2.50245e+08 ,     4.53485e+08 ,     8.16796e+06 ,          209454 ,          803210 ,     1.49886e+06 ,           96304 ,             312 ,           12289 ,
        0.003475 ,     4.37041e+07 ,               0 ,     2.29624e+07 ,     2.07417e+07 ,               0 ,     2.41484e+08 ,     4.37617e+08 ,     7.88286e+06 ,          202811 ,          775901 ,     1.44852e+06 ,           93036 ,             324 ,           12043 ,
        0.003485 ,     4.21723e+07 ,               0 ,      2.2084e+07 ,     2.00882e+07 ,               0 ,     2.32969e+08 ,     4.22116e+08 ,     7.60765e+06 ,          194051 ,          749474 ,     1.39464e+06 ,           88981 ,             286 ,           11699 ,
        0.003495 ,     4.06567e+07 ,               0 ,     2.13328e+07 ,      1.9324e+07 ,               0 ,     2.24765e+08 ,     4.07197e+08 ,     7.34236e+06 ,          188090 ,          722612 ,     1.34415e+06 ,           86336 ,             299 ,           11407 ,
        0.003505 ,      3.9284e+07 ,               0 ,     2.06399e+07 ,     1.86441e+07 ,               0 ,     2.16851e+08 ,     3.92844e+08 ,     7.08031e+06 ,          182013 ,          699354 ,     1.29883e+06 ,           83338 ,             278 ,           11241 ,
        0.003515 ,      3.7738e+07 ,               0 ,     1.98086e+07 ,     1.79294e+07 ,               0 ,     2.08659e+08 ,     3.78128e+08 ,     6.81184e+06 ,          174467 ,          670599 ,      1.2494e+06 ,           80481 ,             275 ,           10683 ,
        0.003525 ,     3.63852e+07 ,               0 ,     1.90864e+07 ,     1.72988e+07 ,               0 ,     2.00909e+08 ,     3.64137e+08 ,     6.55279e+06 ,          168316 ,          646426 ,      1.2027e+06 ,           77130 ,             268 ,           10376 ,
        0.003535 ,     3.50413e+07 ,               0 ,     1.83539e+07 ,     1.66875e+07 ,               0 ,     1.93014e+08 ,     3.49753e+08 ,     6.30346e+06 ,          161931 ,          622720 ,     1.15744e+06 ,           74224 ,             283 ,           10119 ,
        0.003545 ,     3.36078e+07 ,               0 ,     1.75496e+07 ,     1.60582e+07 ,               0 ,     1.85257e+08 ,     3.35616e+08 ,     6.04577e+06 ,          155777 ,          597241 ,     1.11014e+06 ,           71071 ,             261 ,            9734 ,
        0.003555 ,     3.22566e+07 ,               0 ,     1.68654e+07 ,     1.53913e+07 ,               0 ,     1.77593e+08 ,     3.21817e+08 ,     5.79749e+06 ,          149117 ,          573627 ,     1.06389e+06 ,           68472 ,             259 ,            9516 ,
        0.003565 ,      3.0862e+07 ,               0 ,     1.61263e+07 ,     1.47357e+07 ,               0 ,      1.7028e+08 ,     3.08625e+08 ,     5.55534e+06 ,          143320 ,          547802 ,     1.01802e+06 ,           65587 ,             239 ,            9106 ,
        0.003575 ,     2.97182e+07 ,               0 ,     1.55372e+07 ,      1.4181e+07 ,               0 ,     1.63639e+08 ,     2.96503e+08 ,     5.34188e+06 ,          137472 ,          528057 ,          981530 ,           62875 ,             224 ,            8943 ,
        0.003585 ,      2.8525e+07 ,               0 ,     1.49276e+07 ,     1.35973e+07 ,               0 ,     1.57313e+08 ,     2.85047e+08 ,     5.13368e+06 ,          132015 ,          506784 ,          941663 ,           60431 ,             227 ,            8571 ,
        0.003595 ,      2.7333e+07 ,               0 ,     1.43147e+07 ,     1.30183e+07 ,               0 ,     1.50577e+08 ,     2.72835e+08 ,     4.91782e+06 ,          126627 ,          485746 ,          902260 ,           57864 ,             225 ,            8162 ,
        0.003605 ,     2.61932e+07 ,               0 ,     1.36675e+07 ,     1.25257e+07 ,               0 ,     1.44155e+08 ,      2.6121e+08 ,     4.70541e+06 ,          121489 ,          464829 ,          863011 ,           55226 ,             212 ,            7915 ,
        0.003615 ,     2.51093e+07 ,               0 ,     1.31117e+07 ,     1.19976e+07 ,               0 ,     1.38257e+08 ,     2.50427e+08 ,     4.51904e+06 ,          116085 ,          446345 ,          828321 ,           53134 ,             201 ,            7672 ,
        0.003625 ,     2.40898e+07 ,               0 ,     1.25632e+07 ,     1.15266e+07 ,               0 ,     1.32453e+08 ,     2.40023e+08 ,     4.32326e+06 ,          111561 ,          428484 ,          793944 ,           50852 ,             205 ,            7432 ,
        0.003635 ,     2.29143e+07 ,               0 ,       1.194e+07 ,     1.09743e+07 ,               0 ,     1.26221e+08 ,     2.28771e+08 ,     4.11998e+06 ,          106015 ,          407074 ,          755036 ,           48613 ,             187 ,            6971 ,
        0.003645 ,     2.19496e+07 ,               0 ,     1.14313e+07 ,     1.05183e+07 ,               0 ,     1.20515e+08 ,     2.18374e+08 ,      3.9368e+06 ,          101837 ,          391020 ,          723774 ,           46532 ,             177 ,            6955 ,
        0.003655 ,     2.10423e+07 ,               0 ,     1.09516e+07 ,     1.00906e+07 ,               0 ,     1.15388e+08 ,     2.09135e+08 ,      3.7699e+06 ,           97669 ,          374463 ,          692648 ,           44942 ,             198 ,            6717 ,
        0.003665 ,     1.99617e+07 ,               0 ,     1.04109e+07 ,     9.55082e+06 ,               0 ,     1.09972e+08 ,     1.99301e+08 ,     3.58811e+06 ,           92768 ,          354931 ,          656702 ,           41889 ,             143 ,            6307 ,
        0.003675 ,     1.91098e+07 ,               0 ,     9.97139e+06 ,     9.13842e+06 ,               0 ,     1.05195e+08 ,     1.90627e+08 ,     3.43272e+06 ,           88695 ,          339689 ,          629029 ,           40946 ,             134 ,            5994 ,
        0.003685 ,     1.83642e+07 ,               0 ,     9.56297e+06 ,     8.80122e+06 ,               0 ,     1.00666e+08 ,     1.82313e+08 ,     3.28591e+06 ,           85394 ,          326857 ,          603664 ,           38927 ,             154 ,            5842 ,
        0.003695 ,     1.74491e+07 ,               0 ,     9.08266e+06 ,      8.3664e+06 ,               0 ,     9.58995e+07 ,     1.73694e+08 ,      3.1335e+06 ,           81039 ,          310404 ,          573448 ,           36823 ,             134 ,            5513 ,
        0.003705 ,      1.6705e+07 ,               0 ,     8.68817e+06 ,      8.0168e+06 ,               0 ,     9.17832e+07 ,     1.66228e+08 ,     2.99717e+06 ,           77022 ,          297293 ,          548976 ,           35564 ,             142 ,            5393 ,
        0.003715 ,     1.59712e+07 ,               0 ,     8.32928e+06 ,     7.64188e+06 ,               0 ,     8.76749e+07 ,     1.58908e+08 ,     2.85915e+06 ,           73930 ,          284981 ,          525782 ,           33766 ,             119 ,            5167 ,
        0.003725 ,     1.51971e+07 ,               0 ,     7.90851e+06 ,     7.28861e+06 ,               0 ,     8.35062e+07 ,     1.51335e+08 ,     2.72518e+06 ,           70851 ,          270333 ,          498859 ,           31850 ,             155 ,            5042 ,
        0.003735 ,     1.44812e+07 ,               0 ,     7.51941e+06 ,     6.96176e+06 ,               0 ,     7.93765e+07 ,     1.43834e+08 ,     2.59296e+06 ,           66919 ,          257543 ,          475424 ,           30542 ,             111 ,            4795 ,
        0.003745 ,     1.38328e+07 ,               0 ,     7.19707e+06 ,     6.63578e+06 ,               0 ,     7.59038e+07 ,     1.37556e+08 ,     2.47768e+06 ,           64067 ,          246370 ,          454912 ,           29051 ,              87 ,            4488 ,
        0.003755 ,     1.31825e+07 ,               0 ,     6.84819e+06 ,     6.33431e+06 ,               0 ,     7.20751e+07 ,     1.30594e+08 ,     2.35401e+06 ,           61201 ,          235194 ,          432349 ,           27344 ,             124 ,            4456 ,
        0.003765 ,     1.25034e+07 ,               0 ,     6.48805e+06 ,     6.01537e+06 ,               0 ,     6.84225e+07 ,     1.24003e+08 ,     2.23283e+06 ,           58191 ,          222345 ,          410207 ,           26470 ,             109 ,            4219 ,
        0.003775 ,     1.18649e+07 ,               0 ,     6.14136e+06 ,     5.72357e+06 ,               0 ,     6.48399e+07 ,     1.17446e+08 ,     2.11732e+06 ,           54823 ,          211601 ,          387966 ,           25043 ,             127 ,            4000 ,
        0.003785 ,     1.12559e+07 ,               0 ,     5.82175e+06 ,     5.43417e+06 ,               0 ,     6.16836e+07 ,      1.1175e+08 ,     2.01671e+06 ,           51927 ,          200596 ,          368649 ,           23463 ,             110 ,            3812 ,
        0.003795 ,     1.06936e+07 ,               0 ,     5.54194e+06 ,     5.15165e+06 ,               0 ,     5.85841e+07 ,      1.0613e+08 ,     1.91216e+06 ,           49522 ,          190645 ,          351330 ,           22492 ,              94 ,            3619 ,
        0.003805 ,     1.01086e+07 ,               0 ,     5.22059e+06 ,     4.88798e+06 ,               0 ,     5.52877e+07 ,     1.00185e+08 ,     1.80385e+06 ,           46671 ,          180045 ,          330500 ,           21176 ,              84 ,            3471 ,
        0.003815 ,     9.53579e+06 ,               0 ,     4.92917e+06 ,     4.60662e+06 ,               0 ,     5.23027e+07 ,     9.47822e+07 ,      1.7074e+06 ,           43982 ,          169677 ,          311735 ,           20128 ,              86 ,            3302 ,
        0.003825 ,     9.07503e+06 ,               0 ,     4.67642e+06 ,      4.3986e+06 ,               0 ,     4.95425e+07 ,     8.96998e+07 ,     1.61762e+06 ,           42081 ,          161405 ,          297918 ,           19159 ,              91 ,            3134 ,
        0.003835 ,      8.5715e+06 ,               0 ,     4.42836e+06 ,     4.14314e+06 ,               0 ,     4.69579e+07 ,     8.50999e+07 ,     1.53504e+06 ,           39585 ,          152195 ,          280910 ,           17875 ,              92 ,            2999 ,
        0.003845 ,     8.09061e+06 ,               0 ,     4.18892e+06 ,     3.90169e+06 ,               0 ,     4.42989e+07 ,     8.03145e+07 ,     1.44659e+06 ,           37557 ,          143871 ,          264586 ,           17058 ,              71 ,            2824 ,
        0.003855 ,     7.67097e+06 ,               0 ,     3.97684e+06 ,     3.69413e+06 ,               0 ,     4.21097e+07 ,     7.62809e+07 ,     1.37532e+06 ,           35568 ,          136497 ,          251968 ,           16144 ,              74 ,            2728 ,
        0.003865 ,      7.3022e+06 ,               0 ,     3.79574e+06 ,     3.50646e+06 ,               0 ,     3.99931e+07 ,     7.24886e+07 ,     1.30517e+06 ,           34251 ,          130371 ,          239332 ,           15319 ,              79 ,            2564 ,
        0.003875 ,        6.91e+06 ,               0 ,     3.59863e+06 ,     3.31138e+06 ,               0 ,     3.78138e+07 ,     6.85549e+07 ,     1.23252e+06 ,           32088 ,          123605 ,          226903 ,           14490 ,              61 ,            2415 ,
        0.003885 ,     6.60254e+06 ,               0 ,     3.42866e+06 ,     3.17388e+06 ,               0 ,     3.61167e+07 ,     6.54026e+07 ,     1.17966e+06 ,           30833 ,          117495 ,          216079 ,           13890 ,              60 ,            2291 ,
